"rt","responses","time_elapsed","subject","prolificID","demoID","trialType","stimulus","key_press","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy"
"613","","199942","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_7.png","75","75","motor","7","162","1","0","0","",""
"null","","200055","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","75","motor","","","","","","",""
"494","","200559","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_6.png","74","74","motor","6","163","1","0","0","",""
"null","","200670","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"559","","201236","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_4.png","70","70","motor","4","164","1","0","0","",""
"null","","201349","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","70","motor","","","","","","",""
"549","","201909","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_6.png","74","74","motor","6","165","1","0","0","",""
"null","","202020","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","74","motor","","","","","","",""
"509","","202537","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_1.png","65","65","motor","1","166","1","0","0","",""
"null","","202649","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","65","motor","","","","","","",""
"605","","203262","HierDyhg4oxn19","wzu2evt65w","msl000488","motor","img/motor_2.png","83","83","motor","2","167","1","0","0","",""
"null","","203373","HierDyhg4oxn19","wzu2evt65w","msl000488","iti","img/motor_blank.png","null","83","motor","","","","","","",""
