rt,responses,time_elapsed,subject,prolificID,demoID,trialType,key_press,stim,corrresp,phase,stimNum,trialNum,corr,repeatTrial,motorSwitch,pracCounter,hierarchy
null,,3161785,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
2059,,3163856,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,75,img/o_d_dots.png,76,test,8,398,0,,,,"pattern,color,shape"
null,,3164867,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1066,,3165943,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,75,img/b_d_dots.png,83,test,2,399,0,,,,"pattern,color,shape"
null,,3166955,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
2093,,3169058,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,400,1,,,,"pattern,color,shape"
null,,3170069,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
2359,,3172438,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,401,1,,,,"pattern,color,shape"
null,,3173451,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1413,,3174871,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,76,img/b_t_check.png,75,test,7,402,0,,,,"pattern,color,shape"
null,,3175883,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
923,,3176815,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,403,1,,,,"pattern,color,shape"
null,,3177828,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1399,,3179238,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,404,1,,,,"pattern,color,shape"
null,,3180251,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
