"rt","time_elapsed","subject","subID","group","day","trialType","key_press","stim","corrresp","phase","stimNum","trialNum","corr","repeatTrial","motorSwitch","pracCounter","hierarchy","responses"
"515","268046","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","130","1","0","0","","",""
"null","268156","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"770","268935","HierDyvyunofds","01","01","1","motor","75","img/motor_6.png","74","motor","6","131","0","1","0","","",""
"201","269146","HierDyvyunofds","01","01","1","motorRepeat","74","img/motor_6.png","74","motor","6","131","1","0","0","","",""
"null","269254","HierDyvyunofds","01","01","1","iti","null","img/motor_6.png","74","motor","","","","","","","",""
"702","269966","HierDyvyunofds","01","01","1","motor","68","img/motor_3.png","68","motor","3","132","1","0","0","","",""
"null","270076","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"413","270499","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","133","1","0","0","","",""
"null","270610","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"349","270969","HierDyvyunofds","01","01","1","motor","70","img/motor_4.png","70","motor","4","134","1","0","0","","",""
"null","271079","HierDyvyunofds","01","01","1","iti","null","img/motor_4.png","70","motor","","","","","","","",""
"488","271577","HierDyvyunofds","01","01","1","motor","74","img/motor_6.png","74","motor","6","135","1","0","0","","",""
"null","271688","HierDyvyunofds","01","01","1","iti","null","img/motor_6.png","74","motor","","","","","","","",""
"571","272269","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","136","1","0","0","","",""
"null","272382","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"600","272992","HierDyvyunofds","01","01","1","motor","83","img/motor_2.png","83","motor","2","137","1","0","0","","",""
"null","273103","HierDyvyunofds","01","01","1","iti","null","img/motor_2.png","83","motor","","","","","","","",""
"435","273548","HierDyvyunofds","01","01","1","motor","76","img/motor_8.png","76","motor","8","138","1","0","0","","",""
"null","273657","HierDyvyunofds","01","01","1","iti","null","img/motor_8.png","76","motor","","","","","","","",""
"568","274235","HierDyvyunofds","01","01","1","motor","72","img/motor_5.png","72","motor","5","139","1","0","0","","",""
"null","274346","HierDyvyunofds","01","01","1","iti","null","img/motor_5.png","72","motor","","","","","","","",""
"416","274773","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","140","1","0","0","","",""
"null","274881","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
"643","275534","HierDyvyunofds","01","01","1","motor","68","img/motor_3.png","68","motor","3","141","1","0","0","","",""
"null","275645","HierDyvyunofds","01","01","1","iti","null","img/motor_3.png","68","motor","","","","","","","",""
"613","276268","HierDyvyunofds","01","01","1","motor","74","img/motor_6.png","74","motor","6","142","1","0","0","","",""
"null","276380","HierDyvyunofds","01","01","1","iti","null","img/motor_6.png","74","motor","","","","","","","",""
"380","276772","HierDyvyunofds","01","01","1","motor","65","img/motor_1.png","65","motor","1","143","1","0","0","","",""
"null","276883","HierDyvyunofds","01","01","1","iti","null","img/motor_1.png","65","motor","","","","","","","",""
