"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill"
"16797","33",3,"forced",8,34,"learn",1,1,1,1,0.8,0.877,0,42,"L",1,1,0,1,1,0,1,"L",1,1,1,1,34,0.077,"8","6","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"16798","33",3,"forced",8,35,"learn",5,5,1,0,0.4,0.572,0,41,"R",1,1,0,1,1,0,1,"R",1,1,1,5,35,0.172,"4","3","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"16799","33",3,"forced",8,36,"learn",4,3,0,1,1,0.922,0,41,"L",2,1,1,1,1,1,1,"L",2,1,1,4,36,-0.078,"9","8","sw/sw/sw","6",5,1,"1/1/0",0,"1/1/0",1,1
"16800","33",3,"forced",8,37,"learn",7,3,0,0,0.3,0.519,0,43,"R",2,1,0,1,0,0,0,"L",2,0,1,7,37,0.219,"3","2","rep/rep/rep","0",4,2,"0/1/0",1,"0/1/1",1,1
"16801","33",3,"forced",8,38,"learn",3,3,1,0,0.1,0.49,0,39,"L",2,1,0,1,0,0,0,"L",2,1,1,3,38,0.39,"3","1","rep/rep/rep","0",7,3,"1/1/1",1,"1/1/1",1,NA
"16802","33",3,"forced",8,39,"learn",8,3,0,1,0.5,0.555,0,43,"R",2,1,0,1,0,0,0,"L",2,0,1,8,39,0.055,"4","4","rep/rep/rep","0",3,2,"0/1/0",0,"0/1/0",1,1
"16803","33",3,"forced",8,40,"learn",6,2,0,1,0.8,0.774,0,41,"R",1,0,1,1,0,1,1,"L",1,0,1,6,40,-0.026,"7","6","rep/sw/sw","4",8,1,"0/1/0",1,"0/1/1",1,1
"16804","33",3,"forced",8,41,"learn",6,5,0,1,0.5,0.509,0,42,"R",1,0,0,0,1,0,1,"R",1,1,1,6,41,0.00900000000000001,"3","4","sw/rep/sw","6",6,0,"1/1/0",0,"1/1/0",1,1
"16805","33",3,"forced",8,42,"learn",1,1,1,0,1,0.898,0,43,"L",1,1,0,1,1,0,1,"L",1,1,1,1,42,-0.102,"9","8","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"16806","33",3,"forced",8,43,"learn",1,1,1,1,0.7,0.649,0,44,"L",1,0,0,0,0,0,0,"L",1,1,1,1,43,-0.0509999999999999,"5","5","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"16807","33",3,"forced",8,44,"learn",6,5,0,1,1,0.976,0,43,"R",1,1,0,1,1,0,1,"R",1,1,1,6,44,-0.024,"10","8","sw/rep/sw","6",1,2,"1/1/0",0,"1/1/0",1,1
"16808","33",3,"forced",8,45,"learn",5,5,1,1,0.7,0.731,0,42,"R",1,0,0,1,0,0,0,"R",1,1,1,5,45,0.031,"7","5","rep/rep/rep","0",6,1,"1/1/1",1,"1/1/1",1,1
"16809","33",3,"forced",8,46,"learn",6,6,1,1,0.9,0.897,0,44,"R",1,0,0,1,0,0,1,"R",1,1,1,6,46,-0.003,"9","7","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1
"16810","33",3,"forced",8,47,"learn",3,1,0,1,1.2,1.181,0,40,"L",2,1,1,1,1,0,1,"L",1,1,0,3,47,-0.0189999999999999,"12","10","sw/rep/sw","6",6,1,"1/0/0",1,"1/0/1",1,1
"16811","33",3,"forced",8,48,"learn",6,2,0,1,1.1,1.052,0,45,"R",1,1,1,1,0,0,1,"L",1,0,1,6,48,-0.048,"11","9","rep/rep/sw","2",3,1,"0/1/0",1,"0/1/1",1,1
"16812","33",3,"forced",8,49,"learn",4,3,0,0,0.2,0.476,0,42,"L",2,1,1,1,0,1,1,"L",2,1,1,4,49,0.276,"3","1","rep/sw/sw","4",6,2,"1/1/0",0,"1/1/0",1,NA
"16813","33",3,"forced",8,50,"learn",6,5,0,0,0.4,0.608,0,46,"R",1,1,1,1,1,1,1,"R",1,1,1,6,50,0.208,"5","3","sw/sw/sw","6",4,2,"1/1/0",0,"1/1/0",1,1
"16814","33",3,"forced",8,51,"learn",1,1,1,1,0.9,0.823,0,45,"L",1,1,0,1,1,0,1,"L",1,1,1,1,51,-0.0770000000000001,"8","7","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"16815","33",3,"forced",8,52,"learn",8,4,0,0,0.4,0.62,0,44,"R",2,1,1,1,0,1,1,"L",2,0,1,8,52,0.22,"5","3","rep/sw/sw","4",1,1,"0/1/0",1,"0/1/1",1,1
"16816","33",3,"forced",8,53,"learn",4,4,1,1,0.9,0.812,0,43,"L",2,1,0,1,0,0,0,"L",2,1,1,4,53,-0.088,"8","7","rep/rep/rep","0",8,3,"1/1/1",1,"1/1/1",1,1
"16817","33",3,"forced",8,54,"learn",3,3,1,0,0.3,0.598,0,41,"L",2,0,0,1,0,0,1,"L",2,1,1,3,54,0.298,"5","2","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,NA
"16818","33",3,"forced",8,55,"learn",6,6,1,1,0.9,0.882,0,47,"R",1,1,1,1,1,1,1,"R",1,1,1,6,55,-0.018,"9","7","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"16819","33",3,"forced",8,56,"learn",1,5,0,1,0.5,0.508,0,46,"L",1,1,0,1,0,0,1,"R",1,0,1,1,56,0.00800000000000001,"3","4","rep/rep/sw","2",6,2,"0/1/0",1,"0/1/1",1,1
"16820","33",3,"forced",8,57,"learn",3,6,0,1,1.1,1.114,0,42,"L",2,0,1,1,0,0,1,"R",1,0,0,3,57,0.014,"11","9","rep/rep/sw","2",1,1,"0/0/0",0,"0/0/0",1,1
"16821","33",3,"forced",8,58,"learn",5,4,0,0,0.3,0.404,0,43,"R",1,1,1,1,1,1,1,"L",2,0,0,5,58,0.104,"2","2","sw/sw/sw","6",3,2,"0/0/0",0,"0/0/0",1,1
"16822","33",3,"forced",8,59,"learn",2,5,0,0,0.5,0.683,0,39,"L",1,1,0,1,1,1,1,"R",1,0,1,2,59,0.183,"6","4","sw/sw/sw","6",5,2,"0/1/0",0,"0/1/0",1,1
"16823","33",3,"forced",8,60,"learn",4,2,0,1,0.2,0.215,0,44,"L",2,0,1,1,1,0,1,"L",1,1,0,4,60,0.015,"1","1","sw/rep/sw","6",2,1,"1/0/0",1,"1/0/1",1,1
"16824","33",3,"forced",8,61,"learn",2,4,0,0,0.2,0.317,0,40,"L",1,0,1,1,0,1,1,"L",2,1,0,2,61,0.117,"2","1","rep/sw/sw","4",4,1,"1/0/0",1,"1/0/1",1,1
"16825","33",3,"forced",8,62,"learn",3,1,0,0,0.5,0.653,0,43,"L",2,0,1,1,0,1,1,"L",1,1,0,3,62,0.153,"5","4","rep/sw/sw","4",2,2,"1/0/0",1,"1/0/1",1,1
"16826","33",3,"forced",8,63,"learn",2,1,0,0,0.2,0.339,0,41,"L",1,0,1,1,0,0,0,"L",1,1,1,2,63,0.139,"2","1","rep/rep/rep","0",3,2,"1/1/0",0,"1/1/0",1,1
"16827","33",3,"forced",8,64,"learn",4,4,1,0,0.1,0.534,0,45,"L",2,0,1,1,0,1,1,"L",2,1,1,4,64,0.434,"4","1","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,NA
"16828","33",3,"forced",8,65,"learn",5,5,1,1,0.9,0.95,0,44,"R",1,1,1,1,1,1,1,"R",1,1,1,5,65,0.0499999999999999,"9","7","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"16829","33",3,"forced",8,66,"learn",2,2,1,1,1,1.015,0,42,"L",1,1,0,1,1,0,1,"L",1,1,1,2,66,0.0149999999999999,"10","8","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"16830","33",3,"forced",8,67,"learn",2,2,1,1,1.1,1.003,0,43,"L",1,0,0,0,0,0,0,"L",1,1,1,2,67,-0.0970000000000002,"10","9","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1
"16831","33",3,"forced",8,68,"learn",3,3,1,0,0.3,0.548,0,44,"L",2,0,1,1,0,1,1,"L",2,1,1,3,68,0.248,"4","2","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1
"16832","33",3,"forced",8,69,"learn",8,6,0,1,0.9,0.968,0,45,"R",2,1,0,1,1,1,1,"R",1,1,0,8,69,0.0679999999999999,"10","7","sw/sw/sw","6",3,2,"1/0/0",1,"1/0/1",1,1
"16833","33",3,"forced",8,70,"learn",5,5,1,1,0.9,0.823,0,45,"R",1,0,1,1,0,0,1,"R",1,1,1,5,70,-0.0770000000000001,"8","7","rep/rep/sw","2",8,2,"1/1/1",1,"1/1/1",1,1
"16834","33",3,"forced",8,71,"learn",8,8,1,1,0.9,0.855,0,46,"R",2,0,1,1,0,1,1,"R",2,1,1,8,71,-0.045,"8","7","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,1
"16835","33",3,"forced",8,72,"learn",8,8,1,0,0.7,0.944,0,47,"R",2,0,0,0,0,0,0,"R",2,1,1,8,72,0.244,"9","5","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1",1,1
"16836","33",3,"forced",8,73,"learn",2,6,0,1,0.7,0.65,0,44,"L",1,1,1,1,0,1,1,"R",1,0,1,2,73,-0.0499999999999999,"5","5","rep/sw/sw","4",8,2,"0/1/0",1,"0/1/1",1,1
"16837","33",3,"forced",8,74,"learn",6,6,1,1,0.9,0.846,0,48,"R",1,1,0,1,0,0,0,"R",1,1,1,6,74,-0.054,"8","7","rep/rep/rep","0",2,3,"1/1/1",1,"1/1/1",1,1
"16838","33",3,"forced",8,75,"learn",7,7,1,1,0.9,0.892,0,44,"R",2,0,1,1,0,1,1,"R",2,1,1,7,75,-0.00800000000000001,"9","7","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"16839","33",3,"forced",8,76,"learn",2,4,0,1,0.8,0.717,0,45,"L",1,1,1,1,1,0,1,"L",2,1,0,2,76,-0.0830000000000001,"6","6","sw/rep/sw","6",7,1,"1/0/0",1,"1/0/1",1,1
"16840","33",3,"forced",8,77,"learn",8,8,1,1,0.9,0.822,0,48,"R",2,1,1,1,1,0,1,"R",2,1,1,8,77,-0.0780000000000001,"8","7","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
"16841","33",3,"forced",8,78,"learn",5,2,0,0,0.2,0.782,0,46,"R",1,0,1,1,1,1,1,"L",1,0,1,5,78,0.582,"7","1","sw/sw/sw","6",8,2,"0/1/0",0,"0/1/0",1,NA
"16842","33",3,"forced",8,79,"learn",7,6,0,0,0.5,0.933,0,45,"R",2,0,1,1,1,0,1,"R",1,1,0,7,79,0.433,"9","4","sw/rep/sw","6",5,1,"1/0/0",0,"1/0/0",1,NA
"16843","33",3,"forced",8,80,"learn",3,7,0,1,0.8,0.768,0,45,"L",2,1,0,1,0,1,1,"R",2,0,1,3,80,-0.032,"7","6","rep/sw/sw","4",7,3,"0/1/0",1,"0/1/1",1,1
"16844","33",3,"forced",8,81,"learn",7,8,0,1,0.3,0.304,0,46,"R",2,1,0,1,0,0,1,"R",2,1,1,7,81,0.004,"2","2","rep/rep/sw","2",3,3,"1/1/0",0,"1/1/0",1,1
"16845","33",3,"forced",8,82,"learn",3,4,0,1,0.2,0.185,0,46,"L",2,1,0,1,1,0,1,"L",2,1,1,3,82,-0.015,"1","1","sw/rep/sw","6",7,3,"1/1/0",0,"1/1/0",1,1
"16846","33",3,"forced",8,83,"learn",8,8,1,0,0.1,0.608,0,49,"R",2,1,0,1,1,0,1,"R",2,1,1,8,83,0.508,"5","1","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,NA
"16847","33",3,"forced",8,84,"learn",6,5,0,0,0.3,0.683,0,49,"R",1,0,1,1,0,1,1,"R",1,1,1,6,84,0.383,"6","2","rep/sw/sw","4",8,1,"1/1/0",0,"1/1/0",1,NA
"16848","33",3,"forced",8,85,"learn",4,4,1,0,0.7,0.864,0,46,"L",2,1,1,1,1,1,1,"L",2,1,1,4,85,0.164,"8","5","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"16849","33",3,"forced",8,86,"learn",4,4,1,1,0.8,0.726,0,47,"L",2,0,0,0,0,0,0,"L",2,1,1,4,86,-0.0740000000000001,"7","6","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1
"16850","33",3,"forced",8,87,"learn",1,1,1,0,1.2,1.005,0,47,"L",1,0,1,1,0,1,1,"L",1,1,1,1,87,-0.195,"10","10","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"16851","33",3,"forced",8,88,"learn",3,3,1,1,0.8,0.724,0,47,"L",2,0,1,1,0,1,1,"L",2,1,1,3,88,-0.0760000000000001,"7","6","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1
"16852","33",3,"forced",8,89,"learn",3,3,1,0,1.2,1.062,0,48,"L",2,0,0,0,0,0,0,"L",2,1,1,3,89,-0.138,"11","10","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1
"16853","33",3,"forced",8,90,"learn",2,2,1,0,0.5,0.69,0,46,"L",1,0,1,1,0,1,1,"L",1,1,1,2,90,0.19,"6","4","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1
"16854","33",3,"forced",8,91,"learn",2,2,1,0,0.7,0.942,0,47,"L",1,0,0,0,0,0,0,"L",1,1,1,2,91,0.242,"9","5","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1
"16855","33",3,"forced",8,92,"learn",4,4,1,1,1.1,1.116,0,48,"L",2,0,1,1,0,1,1,"L",2,1,1,4,92,0.016,"11","9","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1
"16856","33",3,"forced",8,93,"learn",1,1,1,1,0.8,0.706,0,48,"L",1,0,1,1,0,1,1,"L",1,1,1,1,93,-0.0940000000000001,"6","6","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"16857","33",3,"forced",8,94,"learn",4,4,1,0,1.1,1.273,0,49,"L",2,0,1,1,0,1,1,"L",2,1,1,4,94,0.173,"12","9","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1
"16858","33",3,"forced",8,95,"learn",2,3,0,1,0.7,0.752,0,48,"L",1,0,1,1,0,0,1,"L",2,1,0,2,95,0.052,"7","5","rep/rep/sw","2",4,1,"1/0/0",0,"1/0/0",1,1
"16859","33",3,"forced",8,96,"learn",5,6,0,1,0.9,0.891,0,47,"R",1,1,0,1,1,1,1,"R",1,1,1,5,96,-0.00900000000000001,"9","7","sw/sw/sw","6",2,2,"1/1/0",0,"1/1/0",1,1
"16860","33",3,"forced",9,1,"learn",5,5,1,0,0.4,0.509,0,48,"R",1,NA,NA,NA,NA,NA,NA,"R",1,1,1,5,1,0.109,"3","3",NA,NA,5,NA,"1/1/1",1,"1/1/1",1,1
"16861","33",3,"forced",9,2,"learn",1,3,0,0,0.3,0.554,0,49,"L",1,1,0,1,1,1,1,"L",2,1,0,1,2,0.254,"4","2","sw/sw/sw","6",5,3,"1/0/0",1,"1/0/1",1,NA
"16862","33",3,"forced",9,3,"learn",2,2,1,1,0.9,0.882,0,49,"L",1,0,0,1,0,1,1,"L",1,1,1,2,3,-0.018,"9","7","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1
"16863","33",3,"forced",9,4,"learn",3,4,0,1,1,0.967,0,49,"L",2,0,1,1,0,1,1,"L",2,1,1,3,4,-0.033,"10","8","rep/sw/sw","4",2,2,"1/1/0",0,"1/1/0",1,1
"16864","33",3,"forced",9,5,"learn",2,2,1,1,0.7,0.724,0,50,"L",1,0,1,1,0,1,1,"L",1,1,1,2,5,0.024,"7","5","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1
"16865","33",3,"forced",9,6,"learn",8,6,0,0,0.4,0.746,0,50,"R",2,1,1,1,1,0,1,"R",1,1,0,8,6,0.346,"7","3","sw/rep/sw","6",2,2,"1/0/0",1,"1/0/1",1,NA
"16866","33",3,"forced",9,7,"learn",2,2,1,0,0.3,0.632,0,51,"L",1,1,1,1,1,0,1,"L",1,1,1,2,7,0.332,"5","2","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA
"16867","33",3,"forced",9,8,"learn",5,5,1,0,0.2,1.081,0,49,"R",1,1,0,1,1,0,1,"R",1,1,1,5,8,0.881,"11","1","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,NA
"16868","33",3,"forced",9,9,"learn",8,8,1,0,0.2,0.565,0,51,"R",2,0,1,1,0,1,1,"R",2,1,1,8,9,0.365,"4","1","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,NA
"16869","33",3,"forced",9,10,"learn",3,7,0,0,0.3,0.416,0,50,"L",2,1,0,1,0,0,1,"R",2,0,1,3,10,0.116,"2","2","rep/rep/sw","2",8,2,"0/1/0",1,"0/1/1",1,1
"16870","33",3,"forced",9,11,"learn",4,4,1,1,1.2,1.096,0,50,"L",2,0,0,1,1,0,1,"L",2,1,1,4,11,-0.104,"11","10","sw/rep/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"16871","33",3,"forced",9,12,"learn",4,4,1,1,1.1,1.038,0,51,"L",2,0,0,0,0,0,0,"L",2,1,1,4,12,-0.0620000000000001,"10","9","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1
"16872","33",3,"forced",9,13,"learn",8,4,0,0,0.1,0.227,0,52,"R",2,1,0,1,0,0,0,"L",2,0,1,8,13,0.127,"1","1","rep/rep/rep","0",4,3,"0/1/0",1,"0/1/1",1,1
"16873","33",3,"forced",9,14,"learn",3,8,0,1,0.2,0.275,0,51,"L",2,1,0,1,1,0,1,"R",2,0,1,3,14,0.075,"2","1","sw/rep/sw","6",8,2,"0/1/0",0,"0/1/0",1,1
"16874","33",3,"forced",9,15,"learn",8,8,1,1,1,1.055,0,53,"R",2,1,0,1,0,0,0,"R",2,1,1,8,15,0.0549999999999999,"11","8","rep/rep/rep","0",3,2,"1/1/1",1,"1/1/1",1,1
"16875","33",3,"forced",9,16,"learn",6,5,0,0,0.4,0.674,0,50,"R",1,0,1,1,0,1,1,"R",1,1,1,6,16,0.274,"6","3","rep/sw/sw","4",8,1,"1/1/0",0,"1/1/0",1,NA
"16876","33",3,"forced",9,17,"learn",5,5,1,0,0.4,0.584,0,50,"R",1,0,0,1,0,0,0,"R",1,1,1,5,17,0.184,"4","3","rep/rep/rep","0",6,1,"1/1/1",1,"1/1/1",1,1
"16877","33",3,"forced",9,18,"learn",6,6,1,0,0.7,0.522,0,51,"R",1,0,0,1,0,0,1,"R",1,1,1,6,18,-0.178,"4","5","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1
"16878","33",3,"forced",9,19,"learn",6,6,1,1,0.7,0.648,0,52,"R",1,0,0,0,0,0,0,"R",1,1,1,6,19,-0.0519999999999999,"5","5","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1
"16879","33",3,"forced",9,20,"learn",4,3,0,0,0.5,0.651,0,52,"L",2,1,1,1,1,1,1,"L",2,1,1,4,20,0.151,"5","4","sw/sw/sw","6",6,2,"1/1/0",0,"1/1/0",1,1
"16880","33",3,"forced",9,21,"learn",4,4,1,0,0.2,0.321,0,53,"L",2,0,0,0,0,0,1,"L",2,1,1,4,21,0.121,"2","1","rep/rep/sw","2",4,0,"1/1/1",1,"1/1/1",1,1
"16881","33",3,"forced",9,22,"learn",8,8,1,1,1,0.987,0,54,"R",2,1,0,1,1,0,1,"R",2,1,1,8,22,-0.013,"10","8","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1
"16882","33",3,"forced",9,23,"learn",5,5,1,0,0.6,0.875,0,51,"R",1,0,1,1,0,1,1,"R",1,1,1,5,23,0.275,"8","5","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,NA
"16883","33",3,"forced",9,24,"learn",2,2,1,0,0.9,1.001,0,52,"L",1,1,0,1,1,0,1,"L",1,1,1,2,24,0.101,"10","7","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"16884","33",3,"forced",9,25,"learn",3,6,0,0,0.8,1.036,0,52,"L",2,0,1,1,1,0,1,"R",1,0,0,3,25,0.236,"10","6","sw/rep/sw","6",2,2,"0/0/0",0,"0/0/0",1,1
"16885","33",3,"forced",9,26,"learn",4,1,0,1,0.2,0.187,0,54,"L",2,0,0,1,1,0,1,"L",1,1,0,4,26,-0.013,"1","1","sw/rep/sw","6",3,1,"1/0/0",0,"1/0/0",1,1
"16886","33",3,"forced",9,27,"learn",3,4,0,1,1,0.902,0,53,"L",2,0,0,1,0,1,1,"L",2,1,1,3,27,-0.098,"9","8","rep/sw/sw","4",4,1,"1/1/0",0,"1/1/0",1,1
"16887","33",3,"forced",9,28,"learn",2,3,0,1,0.6,0.513,0,53,"L",1,0,1,1,0,0,1,"L",2,1,0,2,28,-0.087,"3","5","rep/rep/sw","2",3,2,"1/0/0",0,"1/0/0",1,1
"16888","33",3,"forced",9,29,"learn",5,7,0,0,0.3,0.585,0,52,"R",1,1,0,1,1,0,1,"R",2,1,0,5,29,0.285,"4","2","sw/rep/sw","6",2,2,"1/0/0",1,"1/0/1",1,NA
"16889","33",3,"forced",9,30,"learn",3,1,0,1,0.1,0.192,0,54,"L",2,1,1,1,1,1,1,"L",1,1,0,3,30,0.092,"1","1","sw/sw/sw","6",5,2,"1/0/0",1,"1/0/1",1,1
"16890","33",3,"forced",9,31,"learn",8,8,1,1,1.1,1.083,0,55,"R",2,1,0,1,1,1,1,"R",2,1,1,8,31,-0.0170000000000001,"11","9","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1",1,1
"16891","33",3,"forced",9,32,"learn",6,7,0,0,0.1,0.716,0,53,"R",1,0,1,1,0,0,1,"R",2,1,0,6,32,0.616,"6","1","rep/rep/sw","2",8,1,"1/0/0",0,"1/0/0",1,NA
"16892","33",3,"forced",9,33,"learn",4,4,1,1,0.8,0.839,0,55,"L",2,1,1,1,1,0,1,"L",2,1,1,4,33,0.0389999999999999,"8","6","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"16893","33",3,"forced",9,34,"learn",1,1,1,1,1.1,1.135,0,50,"L",1,0,1,1,0,1,1,"L",1,1,1,1,34,0.0349999999999999,"11","9","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"16894","33",3,"forced",9,35,"learn",2,2,1,0,1.1,0.994,0,54,"L",1,0,0,1,0,0,1,"L",1,1,1,2,35,-0.106,"10","9","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1
"16895","33",3,"forced",9,36,"learn",4,4,1,1,0.6,0.66,0,56,"L",2,0,1,1,0,1,1,"L",2,1,1,4,36,0.0600000000000001,"6","5","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1
"16896","33",3,"forced",9,37,"learn",8,8,1,0,0.6,0.841,0,56,"R",2,1,0,1,1,0,1,"R",2,1,1,8,37,0.241,"8","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1
"16897","33",3,"forced",9,38,"learn",4,4,1,0,0.5,0.843,0,57,"L",2,1,0,1,1,0,1,"L",2,1,1,4,38,0.343,"8","4","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,NA
"16898","33",3,"forced",9,39,"learn",3,3,1,0,0.6,0.784,0,55,"L",2,0,0,1,0,0,1,"L",2,1,1,3,39,0.184,"7","5","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"16899","33",3,"forced",9,40,"learn",3,3,1,1,0.8,0.755,0,56,"L",2,0,0,0,0,0,0,"L",2,1,1,3,40,-0.045,"7","6","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1
"16900","33",3,"forced",9,41,"learn",1,2,0,0,0.4,1.041,0,51,"L",1,0,1,1,0,1,1,"L",1,1,1,1,41,0.641,"10","3","rep/sw/sw","4",3,1,"1/1/0",0,"1/1/0",1,NA
"16901","33",3,"forced",9,42,"learn",8,5,0,0,0.2,0.572,0,57,"R",2,1,1,1,1,0,1,"R",1,1,0,8,42,0.372,"4","1","sw/rep/sw","6",1,1,"1/0/0",0,"1/0/0",1,NA
"16902","33",3,"forced",9,43,"learn",1,1,1,1,0.9,0.833,0,52,"L",1,1,1,1,1,0,1,"L",1,1,1,1,43,-0.0670000000000001,"8","7","sw/rep/sw","6",8,1,"1/1/1",1,"1/1/1",1,1
"16903","33",3,"forced",9,44,"learn",5,5,1,0,1,1.206,0,53,"R",1,1,0,1,1,0,1,"R",1,1,1,5,44,0.206,"12","8","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"16904","33",3,"forced",9,45,"learn",4,4,1,0,0.1,0.562,0,58,"L",2,1,1,1,1,1,1,"L",2,1,1,4,45,0.462,"4","1","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,NA
"16905","33",3,"forced",9,46,"learn",6,8,0,1,0.5,0.508,0,54,"R",1,1,1,1,1,0,1,"R",2,1,0,6,46,0.00800000000000001,"3","4","sw/rep/sw","6",4,2,"1/0/0",1,"1/0/1",1,1
"16906","33",3,"forced",9,47,"learn",8,7,0,0,0.7,0.812,0,58,"R",2,0,1,1,0,0,1,"R",2,1,1,8,47,0.112,"8","5","rep/rep/sw","2",6,1,"1/1/0",0,"1/1/0",1,1
"16907","33",3,"forced",9,48,"learn",6,6,1,1,0.7,0.789,0,55,"R",1,0,1,1,0,1,1,"R",1,1,1,6,48,0.0890000000000001,"7","5","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1
"16908","33",3,"forced",9,49,"learn",1,4,0,1,0.7,0.69,0,53,"L",1,1,0,1,1,1,1,"L",2,1,0,1,49,-0.01,"6","5","sw/sw/sw","6",6,2,"1/0/0",0,"1/0/0",1,1
"16909","33",3,"forced",9,50,"learn",6,8,0,0,0.2,0.465,0,56,"R",1,1,0,1,1,0,1,"R",2,1,0,6,50,0.265,"3","1","sw/rep/sw","6",1,2,"1/0/0",1,"1/0/1",1,NA
"16910","33",3,"forced",9,51,"learn",5,5,1,0,1.1,0.992,0,54,"R",1,0,0,1,0,1,1,"R",1,1,1,5,51,-0.108,"10","9","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"16911","33",3,"forced",9,52,"learn",8,8,1,0,0.5,0.654,0,59,"R",2,0,1,1,0,1,1,"R",2,1,1,8,52,0.154,"6","4","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,1
"16912","33",3,"forced",9,53,"learn",5,7,0,0,0.1,0.219,0,55,"R",1,0,1,1,0,0,1,"R",2,1,0,5,53,0.119,"1","1","rep/rep/sw","2",8,2,"1/0/0",1,"1/0/1",1,1
"16913","33",3,"forced",9,54,"learn",1,5,0,1,0.2,0.277,0,54,"L",1,1,0,1,0,1,1,"R",1,0,1,1,54,0.077,"2","1","rep/sw/sw","4",5,3,"0/1/0",1,"0/1/1",1,1
"16914","33",3,"forced",9,55,"learn",3,4,0,0,0.5,0.751,0,57,"L",2,0,1,1,1,1,1,"L",2,1,1,3,55,0.251,"7","4","sw/sw/sw","6",1,1,"1/1/0",0,"1/1/0",1,NA
"16915","33",3,"forced",9,56,"learn",7,3,0,0,0.2,0.332,0,47,"R",2,1,0,1,0,0,1,"L",2,0,1,7,56,0.132,"2","1","rep/rep/sw","2",3,3,"0/1/0",1,"0/1/1",1,1
