"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill"
"2022","sub19",7,"forced",10,47,"learn",6,6,1,0,0.3,0.492,0,8,69,"R",1,0,0,0,1,0,1,"R",1,1,1,6,47,0.192,"3","2","sw/rep/sw","6",6,0,"1/1/1",1,"1/1/1",1,1
"2023","sub19",7,"forced",10,48,"learn",8,8,1,1,0.8,0.744,0,8,68,"R",2,0,1,1,0,1,1,"R",2,1,1,8,48,-0.056,"6","6","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"2024","sub19",7,"forced",10,49,"learn",4,4,1,1,0.7,0.77,0,8,67,"L",2,1,0,1,1,0,1,"L",2,1,1,4,49,0.0700000000000001,"7","5","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,1
"2025","sub19",7,"forced",10,50,"learn",7,7,1,0,0.4,0.623,0,8,62,"R",2,1,0,1,1,0,1,"R",2,1,1,7,50,0.223,"5","3","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1
"2026","sub19",7,"forced",10,51,"learn",7,7,1,0,0.1,0.393,0,8,63,"R",2,0,0,0,0,0,0,"R",2,1,1,7,51,0.293,"2","1","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,NA
"2027","sub19",7,"forced",10,52,"learn",2,4,0,1,1.2,1.205,0,8,69,"L",1,1,1,1,1,0,1,"L",2,1,0,2,52,0.00500000000000012,"12","10","sw/rep/sw","6",7,1,"1/0/0",1,"1/0/1",1,1
"2028","sub19",7,"forced",10,53,"learn",6,6,1,0,0.9,1.018,0,8,70,"R",1,1,0,1,1,1,1,"R",1,1,1,6,53,0.118,"10","7","sw/sw/sw","6",2,3,"1/1/1",1,"1/1/1",1,1
"2029","sub19",7,"forced",10,54,"learn",1,5,0,0,0.5,0.606,0,8,66,"L",1,1,0,1,0,0,1,"R",1,0,1,1,54,0.106,"5","4","rep/rep/sw","2",6,2,"0/1/0",1,"0/1/1",1,1
"2030","sub19",7,"forced",10,55,"learn",5,5,1,1,0.6,0.534,0,8,66,"R",1,1,0,1,0,0,0,"R",1,1,1,5,55,-0.0659999999999999,"4","5","rep/rep/rep","0",1,3,"1/1/1",1,"1/1/1",1,1
"2031","sub19",7,"forced",10,56,"learn",5,5,1,1,1.1,1.097,0,8,67,"R",1,0,0,0,0,0,0,"R",1,1,1,5,56,-0.00300000000000011,"11","9","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1
"2032","sub19",7,"forced",10,57,"learn",2,2,1,1,1.2,1.239,0,8,70,"L",1,1,0,1,1,0,1,"L",1,1,1,2,57,0.0390000000000001,"12","10","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"2033","sub19",7,"forced",10,58,"learn",8,8,1,1,0.9,0.88,0,8,69,"R",2,1,1,1,1,1,1,"R",2,1,1,8,58,-0.02,"8","7","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
"2034","sub19",7,"forced",10,59,"learn",2,2,1,1,1,1.056,0,8,71,"L",1,1,1,1,1,1,1,"L",1,1,1,2,59,0.056,"10","8","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"2035","sub19",7,"forced",10,60,"learn",7,7,1,0,0.6,0.72,0,8,64,"R",2,1,1,1,1,1,1,"R",2,1,1,7,60,0.12,"6","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1
"2036","sub19",7,"forced",10,61,"learn",6,6,1,0,0.6,0.798,0,8,71,"R",1,0,1,1,0,1,1,"R",1,1,1,6,61,0.198,"7","5","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1
"2037","sub19",7,"forced",10,62,"learn",5,5,1,1,1.1,1.092,0,8,68,"R",1,0,0,1,0,0,1,"R",1,1,1,5,62,-0.00800000000000001,"11","9","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1",1,1
"2038","sub19",7,"forced",10,63,"learn",4,4,1,0,1,1.17,0,8,68,"L",2,1,1,1,1,1,1,"L",2,1,1,4,63,0.17,"12","8","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1
"2039","sub19",7,"forced",10,64,"learn",7,3,0,0,1,1.137,0,8,65,"R",2,1,0,1,0,0,1,"L",2,0,1,7,64,0.137,"11","8","rep/rep/sw","2",4,2,"0/1/0",1,"0/1/1",1,1
"2040","sub19",7,"forced",10,65,"learn",7,5,0,0,0.8,0.974,0,8,66,"R",2,0,0,0,1,1,1,"R",1,1,0,7,65,0.174,"9","6","sw/sw/sw","6",7,0,"1/0/0",1,"1/0/1",1,1
"2041","sub19",7,"forced",10,66,"learn",8,8,1,1,0.9,0.986,0,8,70,"R",2,0,0,1,0,1,1,"R",2,1,1,8,66,0.086,"9","7","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1
"2042","sub19",7,"forced",10,67,"learn",5,4,0,1,0.4,0.447,0,8,69,"R",1,0,1,1,1,0,1,"L",2,0,0,5,67,0.047,"3","3","sw/rep/sw","6",8,2,"0/0/0",0,"0/0/0",1,1
"2043","sub19",7,"forced",10,68,"learn",2,5,0,0,0.3,0.644,0,8,72,"L",1,1,0,1,1,1,1,"R",1,0,1,2,68,0.344,"5","2","sw/sw/sw","6",5,2,"0/1/0",0,"0/1/0",1,NA
"2044","sub19",7,"forced",10,69,"learn",4,2,0,1,0.3,0.239,0,8,69,"L",2,0,1,1,1,0,1,"L",1,1,0,4,69,-0.061,"2","2","sw/rep/sw","6",2,1,"1/0/0",1,"1/0/1",1,1
"2045","sub19",7,"forced",10,70,"learn",1,1,1,1,1.2,1.104,0,8,67,"L",1,0,1,1,0,0,1,"L",1,1,1,1,70,-0.0959999999999999,"11","10","rep/rep/sw","2",4,2,"1/1/1",1,"1/1/1",1,1
"2046","sub19",7,"forced",10,71,"learn",5,5,1,1,1.1,1.006,0,8,70,"R",1,1,0,1,1,0,1,"R",1,1,1,5,71,-0.0940000000000001,"10","9","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"2047","sub19",7,"forced",10,72,"learn",2,4,0,0,0.4,0.568,0,8,73,"L",1,1,0,1,1,1,1,"L",2,1,0,2,72,0.168,"4","3","sw/sw/sw","6",5,2,"1/0/0",1,"1/0/1",1,1
"2048","sub19",7,"forced",10,73,"learn",2,2,1,1,0.4,0.38,0,8,74,"L",1,0,0,0,0,1,1,"L",1,1,1,2,73,-0.02,"2","3","rep/sw/sw","4",2,0,"1/1/1",1,"1/1/1",1,1
"2049","sub19",7,"forced",10,74,"learn",5,5,1,0,0.3,0.929,0,8,71,"R",1,1,0,1,1,0,1,"R",1,1,1,5,74,0.629,"9","2","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,NA
"2050","sub19",7,"forced",10,75,"learn",2,7,0,1,0.2,0.242,0,8,75,"L",1,1,0,1,0,1,1,"R",2,0,0,2,75,0.042,"2","1","rep/sw/sw","4",5,2,"0/0/0",0,"0/0/0",1,1
"2051","sub19",7,"forced",10,76,"learn",5,6,0,1,1.1,1.061,0,8,72,"R",1,1,0,1,0,1,1,"R",1,1,1,5,76,-0.0390000000000001,"10","9","rep/sw/sw","4",2,2,"1/1/0",0,"1/1/0",1,1
"2052","sub19",7,"forced",10,77,"learn",3,3,1,0,1,1.124,0,8,67,"L",2,1,1,1,1,1,1,"L",2,1,1,3,77,0.124,"11","8","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"2053","sub19",7,"forced",10,78,"learn",1,5,0,0,0.6,0.756,0,8,68,"L",1,0,1,1,1,1,1,"R",1,0,1,1,78,0.156,"7","5","sw/sw/sw","6",3,1,"0/1/0",1,"0/1/1",1,1
"2054","sub19",7,"forced",10,79,"learn",3,6,0,0,0.5,1.169,0,8,68,"L",2,0,1,1,0,0,1,"R",1,0,0,3,79,0.669,"12","4","rep/rep/sw","2",1,1,"0/0/0",0,"0/0/0",1,NA
"2055","sub19",7,"forced",10,81,"learn",4,3,0,0,0.5,1.048,0,8,70,"L",2,0,1,1,0,1,1,"L",2,1,1,4,81,0.548,"10","4","rep/sw/sw","4",2,1,"1/1/0",0,"1/1/0",1,NA
"2056","sub19",7,"forced",10,85,"learn",4,4,1,1,1.1,1.018,0,8,71,"L",2,0,0,1,1,1,1,"L",2,1,1,4,85,-0.0820000000000001,"10","9","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"2057","sub19",7,"forced",10,86,"learn",3,3,1,0,0.5,1.204,0,8,70,"L",2,0,0,1,0,0,1,"L",2,1,1,3,86,0.704,"12","4","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,NA
"2058","sub19",7,"forced",10,87,"learn",4,4,1,1,0.8,0.798,0,8,72,"L",2,0,0,1,0,0,1,"L",2,1,1,4,87,-0.002,"7","6","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1",1,1
"2059","sub19",7,"forced",10,88,"learn",1,1,1,0,1,1.114,0,8,70,"L",1,0,1,1,0,1,1,"L",1,1,1,1,88,0.114,"11","8","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"2060","sub19",7,"forced",10,90,"learn",6,6,1,1,0.9,0.995,0,8,72,"R",1,1,1,1,0,0,1,"R",1,1,1,6,90,0.095,"10","7","rep/rep/sw","2",4,2,"1/1/1",1,"1/1/1",1,1
"2061","sub19",7,"forced",10,91,"learn",7,7,1,1,0.7,0.718,0,8,67,"R",2,0,1,1,0,1,1,"R",2,1,1,7,91,0.018,"6","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"2062","sub19",7,"forced",10,92,"learn",4,3,0,0,0.2,0.854,0,8,74,"L",2,1,0,1,1,0,1,"L",2,1,1,4,92,0.654,"8","1","sw/rep/sw","6",7,2,"1/1/0",0,"1/1/0",1,NA
"2063","sub19",7,"forced",10,93,"learn",4,4,1,1,0.5,0.599,0,8,75,"L",2,0,0,0,0,0,1,"L",2,1,1,4,93,0.099,"5","4","rep/rep/sw","2",4,0,"1/1/1",1,"1/1/1",1,1
"2064","sub19",7,"forced",10,94,"learn",5,5,1,1,1,0.977,0,8,73,"R",1,1,1,1,1,1,1,"R",1,1,1,5,94,-0.023,"9","8","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"2065","sub19",7,"forced",10,95,"learn",7,7,1,0,0.3,0.76,0,8,68,"R",2,0,1,1,0,1,1,"R",2,1,1,7,95,0.46,"7","2","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,NA
"2066","sub19",7,"forced",10,96,"learn",5,5,1,0,1.1,1.466,0,8,74,"R",1,0,1,1,0,1,1,"R",1,1,1,5,96,0.366,"12","9","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,NA
"2067","sub19",7,"forced",11,1,"learn",8,8,1,0,0.3,0.889,0,8,72,"R",2,NA,NA,NA,NA,NA,NA,"R",2,1,1,8,1,0.589,"8","2",NA,NA,5,NA,"1/1/1",1,"1/1/1",1,NA
"2068","sub19",7,"forced",11,2,"learn",8,8,1,1,0.5,0.504,0,8,73,"R",2,0,0,0,0,0,0,"R",2,1,1,8,2,0.004,"3","4","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1",1,1
"2069","sub19",7,"forced",11,3,"learn",4,4,1,1,1.1,1.013,0,8,76,"L",2,1,0,1,1,0,1,"L",2,1,1,4,3,-0.0870000000000002,"10","9","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,1
"2070","sub19",7,"forced",11,4,"learn",8,8,1,1,0.6,0.655,0,8,74,"R",2,1,0,1,1,0,1,"R",2,1,1,8,4,0.055,"5","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1
"2071","sub19",7,"forced",11,5,"learn",4,4,1,0,0.4,0.568,0,8,77,"L",2,1,0,1,1,0,1,"L",2,1,1,4,5,0.168,"4","3","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,1
"2072","sub19",7,"forced",11,6,"learn",7,7,1,0,0.7,0.593,0,8,69,"R",2,1,0,1,1,0,1,"R",2,1,1,7,6,-0.107,"5","5","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1
"2073","sub19",7,"forced",11,7,"learn",4,4,1,0,0.3,0.591,0,8,78,"L",2,1,0,1,1,0,1,"L",2,1,1,4,7,0.291,"5","2","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1",1,NA
"2074","sub19",7,"forced",11,8,"learn",3,7,0,0,0.4,0.559,0,8,71,"L",2,0,0,1,1,0,1,"R",2,0,1,3,8,0.159,"4","3","sw/rep/sw","6",4,1,"0/1/0",1,"0/1/1",1,1
"2075","sub19",7,"forced",11,9,"learn",3,3,1,0,0.8,0.68,0,8,72,"L",2,0,0,0,1,0,1,"L",2,1,1,3,9,-0.12,"6","6","sw/rep/sw","6",3,0,"1/1/1",1,"1/1/1",1,1
"2076","sub19",7,"forced",11,10,"learn",2,2,1,1,0.7,0.763,0,8,77,"L",1,0,1,1,0,1,1,"L",1,1,1,2,10,0.0630000000000001,"7","5","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1
"2077","sub19",7,"forced",11,11,"learn",5,5,1,1,1,1.051,0,8,75,"R",1,1,0,1,1,0,1,"R",1,1,1,5,11,0.0509999999999999,"10","8","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
"2078","sub19",7,"forced",11,12,"learn",7,7,1,1,1.2,1.153,0,8,70,"R",2,0,1,1,0,1,1,"R",2,1,1,7,12,-0.0469999999999999,"11","10","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,1
"2079","sub19",7,"forced",11,13,"learn",7,7,1,1,1,0.975,0,8,71,"R",2,0,0,0,0,0,0,"R",2,1,1,7,13,-0.025,"9","8","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1
"2080","sub19",7,"forced",11,14,"learn",1,1,1,1,1.2,1.134,0,8,71,"L",1,1,1,1,1,1,1,"L",1,1,1,1,14,-0.0660000000000001,"11","10","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"2081","sub19",7,"forced",11,15,"learn",6,8,0,1,0.6,0.651,0,8,73,"R",1,1,0,1,1,1,1,"R",2,1,0,6,15,0.051,"5","5","sw/sw/sw","6",1,2,"1/0/0",1,"1/0/1",1,1
"2082","sub19",7,"forced",11,16,"learn",5,5,1,0,0.3,0.656,0,8,76,"R",1,0,0,1,0,1,1,"R",1,1,1,5,16,0.356,"5","2","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,NA
"2083","sub19",7,"forced",11,17,"learn",3,7,0,1,1.2,1.221,0,8,73,"L",2,1,1,1,0,1,1,"R",2,0,1,3,17,0.0210000000000001,"12","10","rep/sw/sw","4",5,2,"0/1/0",1,"0/1/1",1,1
"2084","sub19",7,"forced",11,18,"learn",4,4,1,0,0.3,0.701,0,8,79,"L",2,0,0,1,1,0,1,"L",2,1,1,4,18,0.401,"6","2","sw/rep/sw","6",3,1,"1/1/1",1,"1/1/1",1,NA
"2085","sub19",7,"forced",11,19,"learn",4,4,1,0,0.3,0.446,0,8,80,"L",2,0,0,0,0,0,0,"L",2,1,1,4,19,0.146,"3","2","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1
"2086","sub19",7,"forced",11,20,"learn",1,1,1,0,0.9,0.776,0,8,72,"L",1,0,1,1,0,1,1,"L",1,1,1,1,20,-0.124,"7","7","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"2087","sub19",7,"forced",11,21,"learn",1,1,1,1,0.5,0.537,0,8,73,"L",1,0,0,0,0,0,0,"L",1,1,1,1,21,0.037,"4","4","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"2088","sub19",7,"forced",11,22,"learn",4,4,1,0,0.2,0.845,0,8,81,"L",2,0,1,1,0,1,1,"L",2,1,1,4,22,0.645,"8","1","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,NA
"2089","sub19",7,"forced",11,23,"learn",3,3,1,1,1,1.012,0,8,74,"L",2,0,0,1,0,0,1,"L",2,1,1,3,23,0.012,"10","8","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"2090","sub19",7,"forced",11,24,"learn",6,6,1,0,0.5,1.446,0,8,74,"R",1,1,1,1,1,1,1,"R",1,1,1,6,24,0.946,"12","4","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,NA
"2091","sub19",7,"forced",11,26,"learn",4,4,1,1,1,1.03,0,8,82,"L",2,0,1,1,0,1,1,"L",2,1,1,4,26,0.03,"10","8","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1
"2092","sub19",7,"forced",11,27,"learn",3,3,1,0,0.6,0.722,0,8,75,"L",2,0,0,1,0,0,1,"L",2,1,1,3,27,0.122,"6","5","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"2093","sub19",7,"forced",11,29,"learn",8,8,1,1,1,0.964,0,8,75,"R",2,1,1,1,1,1,1,"R",2,1,1,8,29,-0.036,"9","8","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,1
"2094","sub19",7,"forced",11,30,"learn",5,5,1,0,0.3,1.64,0,8,77,"R",1,0,1,1,0,1,1,"R",1,1,1,5,30,1.34,"12","2","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,NA
"2095","sub19",7,"forced",11,31,"learn",5,5,1,0,0.2,0.452,0,8,78,"R",1,0,0,0,0,0,0,"R",1,1,1,5,31,0.252,"3","1","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,NA
"2096","sub19",7,"forced",11,32,"learn",1,1,1,1,0.8,0.756,0,8,76,"L",1,1,0,1,1,0,1,"L",1,1,1,1,32,-0.044,"7","6","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"2097","sub19",7,"forced",11,33,"learn",5,5,1,0,0.2,0.56,0,8,79,"R",1,1,0,1,1,0,1,"R",1,1,1,5,33,0.36,"4","1","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,NA
"2098","sub19",7,"forced",11,35,"learn",2,2,1,0,1.2,1.633,0,8,78,"L",1,1,0,1,1,1,1,"L",1,1,1,2,35,0.433,"12","10","sw/sw/sw","6",6,3,"1/1/1",1,"1/1/1",1,NA
"2099","sub19",7,"forced",11,39,"learn",1,1,1,1,1,0.991,0,8,77,"L",1,0,1,1,0,1,1,"L",1,1,1,1,39,-0.00900000000000001,"10","8","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"2100","sub19",7,"forced",11,40,"learn",4,4,1,0,0.3,0.908,0,8,83,"L",2,0,1,1,0,1,1,"L",2,1,1,4,40,0.608,"9","2","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,NA
"2101","sub19",7,"forced",11,42,"learn",5,6,0,1,0.7,0.755,0,8,81,"R",1,1,1,1,1,1,1,"R",1,1,1,5,42,0.055,"7","5","sw/sw/sw","6",4,1,"1/1/0",0,"1/1/0",1,1
"2102","sub19",7,"forced",11,43,"learn",1,1,1,0,0.3,0.701,0,8,78,"L",1,1,0,1,1,0,1,"L",1,1,1,1,43,0.401,"6","2","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,NA
"2103","sub19",7,"forced",11,44,"learn",1,1,1,1,1,0.933,0,8,79,"L",1,0,0,0,0,0,0,"L",1,1,1,1,44,-0.0669999999999999,"9","8","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"2104","sub19",7,"forced",11,46,"learn",5,6,0,1,1,1.017,0,8,82,"R",1,0,1,1,0,1,1,"R",1,1,1,5,46,0.0169999999999999,"10","8","rep/sw/sw","4",7,1,"1/1/0",0,"1/1/0",1,1
"2105","sub19",7,"forced",11,47,"learn",7,7,1,1,1,0.953,0,8,73,"R",2,0,1,1,0,1,1,"R",2,1,1,7,47,-0.047,"9","8","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,1
"2106","sub19",7,"forced",11,48,"learn",6,6,1,0,0.3,0.58,0,8,76,"R",1,0,1,1,0,1,1,"R",1,1,1,6,48,0.28,"4","2","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,NA
"2107","sub19",7,"forced",11,49,"learn",8,8,1,0,0.3,0.68,0,8,76,"R",2,0,1,1,0,1,1,"R",2,1,1,8,49,0.38,"6","2","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,NA
"2108","sub19",7,"forced",11,50,"learn",2,2,1,0,1.1,1.32,0,8,80,"L",1,1,1,1,1,1,1,"L",1,1,1,2,50,0.22,"12","9","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"2109","sub19",7,"forced",11,51,"learn",1,6,0,1,0.1,0.153,0,8,80,"L",1,0,0,1,1,0,1,"R",1,0,1,1,51,0.053,"1","1","sw/rep/sw","6",2,1,"0/1/0",0,"0/1/0",1,1
"2110","sub19",7,"forced",11,52,"learn",1,5,0,1,1.2,1.216,0,8,81,"L",1,0,0,0,0,0,1,"R",1,0,1,1,52,0.016,"12","10","rep/rep/sw","2",1,0,"0/1/0",1,"0/1/1",1,1
"2111","sub19",7,"forced",11,53,"learn",7,1,0,1,0.1,0.125,0,8,74,"R",2,1,1,1,1,0,1,"L",1,0,0,7,53,0.025,"1","1","sw/rep/sw","6",1,2,"0/0/0",1,"0/0/1",1,1
"2112","sub19",7,"forced",11,54,"learn",4,4,1,1,1,0.944,0,8,85,"L",2,1,0,1,0,1,1,"L",2,1,1,4,54,-0.056,"9","8","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1
"2113","sub19",7,"forced",11,55,"learn",1,7,0,0,0.6,0.71,0,8,82,"L",1,0,1,1,1,0,1,"R",2,0,0,1,55,0.11,"6","5","sw/rep/sw","6",4,2,"0/0/0",1,"0/0/1",1,1
"2114","sub19",7,"forced",11,56,"learn",7,7,1,1,1,1.049,0,8,75,"R",2,1,1,1,0,0,0,"R",2,1,1,7,56,0.0489999999999999,"10","8","rep/rep/rep","0",1,2,"1/1/1",1,"1/1/1",1,1
"2115","sub19",7,"forced",11,57,"learn",6,7,0,0,0.4,0.549,0,8,77,"R",1,0,1,1,0,0,0,"R",2,1,0,6,57,0.149,"4","3","rep/rep/rep","0",7,2,"1/0/0",0,"1/0/0",1,1
"2116","sub19",7,"forced",11,58,"learn",5,5,1,1,0.8,0.708,0,8,83,"R",1,0,0,1,0,1,1,"R",1,1,1,5,58,-0.0920000000000001,"6","6","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"2117","sub19",7,"forced",11,59,"learn",5,5,1,1,0.8,0.739,0,8,84,"R",1,0,0,0,0,0,0,"R",1,1,1,5,59,-0.0610000000000001,"6","6","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1
"2118","sub19",7,"forced",11,60,"learn",6,6,1,0,0.6,0.715,0,8,78,"R",1,0,0,1,0,0,1,"R",1,1,1,6,60,0.115,"6","5","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1
"2119","sub19",7,"forced",11,61,"learn",3,3,1,1,1.2,1.238,0,8,77,"L",2,1,1,1,1,1,1,"L",2,1,1,3,61,0.038,"12","10","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1
"2120","sub19",7,"forced",11,62,"learn",7,7,1,0,1,1.428,0,8,76,"R",2,1,0,1,1,0,1,"R",2,1,1,7,62,0.428,"12","8","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1",1,NA
"2121","sub19",7,"forced",11,63,"learn",3,3,1,1,1.2,1.265,0,8,78,"L",2,1,0,1,1,0,1,"L",2,1,1,3,63,0.0649999999999999,"12","10","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1",1,1
"2122","sub19",7,"forced",11,64,"learn",8,4,0,0,0.6,0.783,0,8,77,"R",2,1,0,1,0,0,1,"L",2,0,1,8,64,0.183,"7","5","rep/rep/sw","2",3,2,"0/1/0",1,"0/1/1",1,1
"2123","sub19",7,"forced",11,65,"learn",1,1,1,1,1.1,1.194,0,8,83,"L",1,1,1,1,0,1,1,"L",1,1,1,1,65,0.0939999999999999,"12","9","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1
"2124","sub19",7,"forced",11,66,"learn",6,6,1,1,1.2,1.234,0,8,79,"R",1,1,0,1,1,0,1,"R",1,1,1,6,66,0.034,"12","10","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"2125","sub19",7,"forced",11,68,"learn",2,3,0,0,0.7,1.526,0,8,81,"L",1,1,0,1,1,1,1,"L",2,1,0,2,68,0.826,"12","5","sw/sw/sw","6",6,3,"1/0/0",0,"1/0/0",1,NA
"2126","sub19",7,"forced",11,69,"learn",6,6,1,0,0.8,1.164,0,8,81,"R",1,1,0,1,1,1,1,"R",1,1,1,6,69,0.364,"12","6","sw/sw/sw","6",2,3,"1/1/1",1,"1/1/1",1,NA
"2127","sub19",7,"forced",11,70,"learn",8,7,0,1,1.2,1.23,0,8,78,"R",2,0,1,1,0,1,1,"R",2,1,1,8,70,0.03,"12","10","rep/sw/sw","4",6,1,"1/1/0",0,"1/1/0",1,1
"2128","sub19",7,"forced",11,71,"learn",6,8,0,0,0.2,0.315,0,8,82,"R",1,0,1,1,0,0,1,"R",2,1,0,6,71,0.115,"2","1","rep/rep/sw","2",8,1,"1/0/0",1,"1/0/1",1,1
"2129","sub19",7,"forced",11,72,"learn",8,6,0,1,0.1,0.095,0,8,79,"R",2,0,1,1,0,1,1,"R",1,1,0,8,72,-0.005,"1","1","rep/sw/sw","4",6,1,"1/0/0",1,"1/0/1",1,1
"2130","sub19",7,"forced",11,73,"learn",6,6,1,1,0.9,0.85,0,8,83,"R",1,0,1,1,0,0,0,"R",1,1,1,6,73,-0.05,"8","7","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1",1,1
"2131","sub19",7,"forced",11,74,"learn",6,6,1,1,1.1,1.081,0,8,84,"R",1,0,0,0,0,0,0,"R",1,1,1,6,74,-0.0190000000000001,"11","9","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1
"2132","sub19",7,"forced",11,75,"learn",7,8,0,1,0.2,0.228,0,8,77,"R",2,0,1,1,0,1,1,"R",2,1,1,7,75,0.028,"2","1","rep/sw/sw","4",6,2,"1/1/0",0,"1/1/0",1,1
"2133","sub19",7,"forced",11,76,"learn",3,7,0,1,0.9,0.953,0,8,79,"L",2,1,0,1,0,0,1,"R",2,0,1,3,76,0.0529999999999999,"9","7","rep/rep/sw","2",7,3,"0/1/0",1,"0/1/1",1,1
"2134","sub19",7,"forced",11,77,"learn",6,6,1,1,0.9,0.884,0,8,85,"R",1,1,1,1,0,1,1,"R",1,1,1,6,77,-0.016,"8","7","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"2135","sub19",7,"forced",11,78,"learn",2,2,1,0,0.5,0.927,0,8,82,"L",1,1,0,1,1,0,1,"L",1,1,1,2,78,0.427,"9","4","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1",1,NA
"2136","sub19",7,"forced",11,79,"learn",8,8,1,1,1,0.982,0,8,80,"R",2,1,1,1,1,1,1,"R",2,1,1,8,79,-0.018,"9","8","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
