"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2"
"5257","sub24",12,"forced",12,10,"learn",6,6,1,1,0.9,0.865,0,8,88,"R",1,0,0,0,0,0,0,"R",1,1,1,6,10,-0.035,"8","7","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"5258","sub24",12,"forced",12,11,"learn",3,3,1,1,0.9,0.851,0,8,85,"L",2,1,1,1,1,1,1,"L",2,1,1,3,11,-0.049,"8","7","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"5259","sub24",12,"forced",12,12,"learn",4,4,1,1,0.4,0.397,0,8,85,"L",2,0,0,1,0,0,1,"L",2,1,1,4,12,-0.003,"2","3","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1"
"5260","sub24",12,"forced",12,13,"learn",5,2,0,1,0.1,0.149,0,8,89,"R",1,1,1,1,0,1,1,"L",1,0,1,5,13,0.049,"1","1","rep/sw/sw","4",4,1,"0/1/0",0,"0/1/0"
"5261","sub24",12,"forced",12,14,"learn",4,4,1,1,0.7,0.672,0,8,86,"L",2,1,1,1,0,1,1,"L",2,1,1,4,14,-0.0279999999999999,"6","5","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1"
"5262","sub24",12,"forced",12,15,"learn",8,8,1,0,0.7,0.839,0,8,84,"R",2,1,0,1,1,0,1,"R",2,1,1,8,15,0.139,"8","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"5263","sub24",12,"forced",12,16,"learn",5,5,1,1,0.7,0.648,0,8,90,"R",1,0,1,1,0,1,1,"R",1,1,1,5,16,-0.0519999999999999,"5","5","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"5264","sub24",12,"forced",12,17,"learn",8,8,1,1,0.6,0.544,0,8,85,"R",2,0,1,1,0,1,1,"R",2,1,1,8,17,-0.0559999999999999,"4","5","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"5265","sub24",12,"forced",12,18,"learn",8,8,1,1,0.9,0.805,0,8,86,"R",2,0,0,0,0,0,0,"R",2,1,1,8,18,-0.095,"7","7","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1"
"5266","sub24",12,"forced",12,19,"learn",7,7,1,1,1.1,1.02,0,8,85,"R",2,0,0,1,0,0,1,"R",2,1,1,7,19,-0.0800000000000001,"10","9","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1"
"5267","sub24",12,"forced",12,20,"learn",7,7,1,1,0.8,0.731,0,8,86,"R",2,0,0,0,0,0,0,"R",2,1,1,7,20,-0.0690000000000001,"6","6","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1"
"5268","sub24",12,"forced",12,21,"learn",3,3,1,1,0.6,0.687,0,8,86,"L",2,1,0,1,1,0,1,"L",2,1,1,3,21,0.0870000000000001,"6","5","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"5269","sub24",12,"forced",12,22,"learn",3,3,1,1,0.6,0.519,0,8,87,"L",2,0,0,0,0,0,0,"L",2,1,1,3,22,-0.081,"4","5","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1"
"5270","sub24",12,"forced",12,23,"learn",6,6,1,1,0.6,0.7,0,8,89,"R",1,1,1,1,1,1,1,"R",1,1,1,6,23,0.1,"6","5","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"5271","sub24",12,"forced",12,24,"learn",8,7,0,0,0.3,0.58,0,8,87,"R",2,0,1,1,0,1,1,"R",2,1,1,8,24,0.28,"4","2","rep/sw/sw","4",6,1,"1/1/0",0,"1/1/0"
"5272","sub24",12,"forced",12,25,"learn",3,3,1,1,0.9,0.851,0,8,88,"L",2,1,0,1,1,0,1,"L",2,1,1,3,25,-0.049,"8","7","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"5273","sub24",12,"forced",12,26,"learn",5,5,1,1,1.2,1.141,0,8,91,"R",1,1,1,1,1,1,1,"R",1,1,1,5,26,-0.0589999999999999,"11","10","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"5274","sub24",12,"forced",12,27,"learn",4,4,1,1,0.8,0.848,0,8,87,"L",2,1,1,1,1,1,1,"L",2,1,1,4,27,0.0479999999999999,"8","6","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1"
"5275","sub24",12,"forced",12,28,"learn",2,2,1,1,1.2,1.09,0,8,87,"L",1,0,1,1,0,1,1,"L",1,1,1,2,28,-0.11,"11","10","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1"
"5276","sub24",12,"forced",12,29,"learn",1,1,1,1,0.6,0.512,0,8,86,"L",1,0,0,1,0,0,1,"L",1,1,1,1,29,-0.088,"3","5","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"5277","sub24",12,"forced",12,30,"learn",2,2,1,1,1,0.948,0,8,88,"L",1,0,0,1,0,0,1,"L",1,1,1,2,30,-0.052,"9","8","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1"
"5278","sub24",12,"forced",12,31,"learn",8,7,0,1,1.2,1.193,0,8,88,"R",2,1,1,1,1,1,1,"R",2,1,1,8,31,-0.0069999999999999,"12","10","sw/sw/sw","6",2,2,"1/1/0",0,"1/1/0"
"5279","sub24",12,"forced",12,32,"learn",3,3,1,0,0.3,0.541,0,8,89,"L",2,1,0,1,1,0,1,"L",2,1,1,3,32,0.241,"4","2","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"5280","sub24",12,"forced",12,33,"learn",7,7,1,1,1.1,1.127,0,8,87,"R",2,1,0,1,1,0,1,"R",2,1,1,7,33,0.0269999999999999,"11","9","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1"
"5281","sub24",12,"forced",12,34,"learn",1,1,1,0,0.2,1.174,0,8,87,"L",1,1,1,1,1,1,1,"L",1,1,1,1,34,0.974,"12","1","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1"
"5282","sub24",12,"forced",12,35,"learn",3,3,1,0,0.5,0.776,0,8,90,"L",2,0,1,1,0,1,1,"L",2,1,1,3,35,0.276,"7","4","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"5283","sub24",12,"forced",12,36,"learn",6,6,1,0,1.1,1.448,0,8,90,"R",1,1,1,1,1,1,1,"R",1,1,1,6,36,0.348,"12","9","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"5284","sub24",12,"forced",12,37,"learn",6,6,1,1,0.7,0.684,0,8,91,"R",1,0,0,0,0,0,0,"R",1,1,1,6,37,-0.0159999999999999,"6","5","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"5285","sub24",12,"forced",12,38,"learn",8,8,1,0,0.5,0.647,0,8,89,"R",2,0,1,1,0,1,1,"R",2,1,1,8,38,0.147,"5","4","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1"
"5286","sub24",12,"forced",12,39,"learn",3,3,1,1,1,0.95,0,8,91,"L",2,1,0,1,1,0,1,"L",2,1,1,3,39,-0.05,"9","8","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"5287","sub24",12,"forced",12,40,"learn",1,1,1,0,0.4,0.58,0,8,88,"L",1,0,1,1,0,1,1,"L",1,1,1,1,40,0.18,"4","3","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"5288","sub24",12,"forced",12,41,"learn",8,5,0,0,0.5,0.904,0,8,90,"R",2,1,1,1,1,0,1,"R",1,1,0,8,41,0.404,"8","4","sw/rep/sw","6",1,1,"1/0/0",0,"1/0/0"
"5289","sub24",12,"forced",12,42,"learn",2,3,0,0,0.4,0.569,0,8,89,"L",1,1,1,1,1,1,1,"L",2,1,0,2,42,0.169,"4","3","sw/sw/sw","6",8,2,"1/0/0",0,"1/0/0"
"5290","sub24",12,"forced",12,43,"learn",4,4,1,1,1.2,1.098,0,8,88,"L",2,0,1,1,0,0,1,"L",2,1,1,4,43,-0.102,"11","10","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"5291","sub24",12,"forced",12,44,"learn",3,3,1,0,1,0.847,0,8,92,"L",2,0,0,1,0,0,1,"L",2,1,1,3,44,-0.153,"8","8","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1"
"5292","sub24",12,"forced",12,45,"learn",2,2,1,0,0.2,0.355,0,8,90,"L",1,0,1,1,0,1,1,"L",1,1,1,2,45,0.155,"2","1","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1"
"5293","sub24",12,"forced",12,46,"learn",2,2,1,0,1.2,1.075,0,8,91,"L",1,0,0,0,0,0,0,"L",1,1,1,2,46,-0.125,"10","10","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"5294","sub24",12,"forced",12,47,"learn",6,6,1,1,1.2,1.162,0,8,92,"R",1,1,0,1,1,0,1,"R",1,1,1,6,47,-0.038,"11","10","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1"
"5295","sub24",12,"forced",12,48,"learn",5,5,1,0,0.3,0.561,0,8,92,"R",1,0,0,1,0,0,1,"R",1,1,1,5,48,0.261,"4","2","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1"
"5296","sub24",12,"forced",12,49,"learn",7,8,0,1,0.9,0.889,0,8,88,"R",2,0,1,1,0,1,1,"R",2,1,1,7,49,-0.011,"8","7","rep/sw/sw","4",5,1,"1/1/0",0,"1/1/0"
"5297","sub24",12,"forced",12,50,"learn",3,3,1,0,0.3,0.857,0,8,93,"L",2,1,0,1,1,0,1,"L",2,1,1,3,50,0.557,"8","2","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"5298","sub24",12,"forced",12,51,"learn",3,2,0,0,0.1,0.213,0,8,94,"L",2,0,0,0,0,1,1,"L",1,1,0,3,51,0.113,"1","1","rep/sw/sw","4",3,0,"1/0/0",0,"1/0/0"
"5299","sub24",12,"forced",12,52,"learn",1,1,1,0,0.3,0.527,0,8,89,"L",1,0,1,1,0,0,1,"L",1,1,1,1,52,0.227,"4","2","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1"
"5300","sub24",12,"forced",12,53,"learn",2,1,0,0,0.7,0.814,0,8,92,"L",1,0,0,1,0,0,0,"L",1,1,1,2,53,0.114,"7","5","rep/rep/rep","0",1,1,"1/1/0",0,"1/1/0"
"5301","sub24",12,"forced",12,54,"learn",1,1,1,1,1.1,1.106,0,8,90,"L",1,0,0,1,0,0,0,"L",1,1,1,1,54,0.00600000000000001,"11","9","rep/rep/rep","0",2,1,"1/1/1",1,"1/1/1"
"5302","sub24",12,"forced",12,55,"learn",1,1,1,0,0.4,0.603,0,8,91,"L",1,0,0,0,0,0,0,"L",1,1,1,1,55,0.203,"5","3","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"5303","sub24",12,"forced",12,56,"learn",6,6,1,1,0.9,0.897,0,8,93,"R",1,1,0,1,1,0,1,"R",1,1,1,6,56,-0.003,"8","7","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1"
"5304","sub24",12,"forced",12,57,"learn",4,4,1,1,1.2,1.168,0,8,89,"L",2,1,1,1,1,1,1,"L",2,1,1,4,57,-0.032,"12","10","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1"
"5305","sub24",12,"forced",12,58,"learn",2,2,1,0,0.2,0.721,0,8,93,"L",1,0,1,1,0,1,1,"L",1,1,1,2,58,0.521,"6","1","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1"
"5306","sub24",12,"forced",12,59,"learn",4,4,1,1,0.9,0.948,0,8,90,"L",2,0,1,1,0,1,1,"L",2,1,1,4,59,0.0479999999999999,"9","7","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"5307","sub24",12,"forced",12,60,"learn",5,5,1,0,0.5,0.733,0,8,93,"R",1,1,1,1,1,1,1,"R",1,1,1,5,60,0.233,"6","4","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1"
"5308","sub24",12,"forced",12,61,"learn",6,6,1,0,0.3,0.53,0,8,94,"R",1,0,0,1,0,0,1,"R",1,1,1,6,61,0.23,"4","2","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"5309","sub24",12,"forced",12,62,"learn",3,4,0,0,0.5,1.013,0,8,95,"L",2,1,1,1,1,1,1,"L",2,1,1,3,62,0.513,"10","4","sw/sw/sw","6",6,1,"1/1/0",0,"1/1/0"
"5310","sub24",12,"forced",12,63,"learn",8,8,1,1,0.9,0.851,0,8,91,"R",2,1,0,1,1,0,1,"R",2,1,1,8,63,-0.049,"8","7","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1"
"5311","sub24",12,"forced",12,64,"learn",3,3,1,1,0.7,0.717,0,8,96,"L",2,1,0,1,1,0,1,"L",2,1,1,3,64,0.017,"6","5","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"5312","sub24",12,"forced",12,65,"learn",1,1,1,1,0.6,0.544,0,8,92,"L",1,0,1,1,0,1,1,"L",1,1,1,1,65,-0.0559999999999999,"4","5","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"5313","sub24",12,"forced",12,66,"learn",5,4,0,1,0.2,0.26,0,8,94,"R",1,1,0,1,0,1,1,"L",2,0,0,5,66,0.06,"2","1","rep/sw/sw","4",1,3,"0/0/0",0,"0/0/0"
"5314","sub24",12,"forced",12,67,"learn",5,5,1,1,1.1,1.059,0,8,95,"R",1,0,0,0,1,1,1,"R",1,1,1,5,67,-0.0410000000000001,"10","9","sw/sw/sw","6",5,0,"1/1/1",1,"1/1/1"
"5315","sub24",12,"forced",12,68,"learn",4,5,0,1,0.1,0.175,0,8,91,"L",2,1,1,1,0,0,0,"R",1,0,0,4,68,0.075,"1","1","rep/rep/rep","0",5,1,"0/0/0",0,"0/0/0"
"5316","sub24",12,"forced",12,69,"learn",2,2,1,1,1.1,1.026,0,8,94,"L",1,0,1,1,1,0,1,"L",1,1,1,2,69,-0.0740000000000001,"10","9","sw/rep/sw","6",4,1,"1/1/1",1,"1/1/1"
"5317","sub24",12,"forced",12,70,"learn",7,7,1,0,0.6,1.371,0,8,89,"R",2,1,1,1,1,1,1,"R",2,1,1,7,70,0.771,"12","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"5318","sub24",12,"forced",12,71,"learn",1,2,0,0,0.7,0.833,0,8,93,"L",1,1,1,1,1,1,1,"L",1,1,1,1,71,0.133,"8","5","sw/sw/sw","6",7,2,"1/1/0",0,"1/1/0"
"5319","sub24",12,"forced",12,72,"learn",3,3,1,0,1,1.896,0,8,97,"L",2,0,1,1,0,1,1,"L",2,1,1,3,72,0.896,"12","8","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"5320","sub24",12,"forced",12,73,"learn",5,5,1,1,0.9,0.857,0,8,96,"R",1,1,1,1,1,1,1,"R",1,1,1,5,73,-0.043,"8","7","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"5321","sub24",12,"forced",12,74,"learn",7,6,0,1,0.4,0.478,0,8,90,"R",2,0,1,1,0,0,1,"R",1,1,0,7,74,0.078,"3","3","rep/rep/sw","2",5,1,"1/0/0",0,"1/0/0"
"5322","sub24",12,"forced",12,75,"learn",7,7,1,1,0.7,0.635,0,8,91,"R",2,0,0,0,0,1,1,"R",2,1,1,7,75,-0.0649999999999999,"5","5","rep/sw/sw","4",7,0,"1/1/1",1,"1/1/1"
"5323","sub24",12,"forced",12,76,"learn",6,8,0,1,0.6,0.578,0,8,95,"R",1,0,1,1,0,0,1,"R",2,1,0,6,76,-0.022,"4","5","rep/rep/sw","2",7,2,"1/0/0",1,"1/0/1"
"5324","sub24",12,"forced",12,77,"learn",2,6,0,1,0.1,0.176,0,8,95,"L",1,1,0,1,0,1,1,"R",1,0,1,2,77,0.076,"1","1","rep/sw/sw","4",6,3,"0/1/0",1,"0/1/1"
"5325","sub24",12,"forced",12,78,"learn",7,7,1,0,0.4,0.876,0,8,92,"R",2,1,1,1,0,1,1,"R",2,1,1,7,78,0.476,"8","3","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"5326","sub24",12,"forced",12,79,"learn",6,6,1,1,0.7,0.714,0,8,96,"R",1,0,1,1,0,1,1,"R",1,1,1,6,79,0.014,"6","5","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"5327","sub24",12,"forced",12,80,"learn",2,2,1,0,0.9,2.068,0,8,96,"L",1,1,0,1,1,0,1,"L",1,1,1,2,80,1.168,"12","7","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1"
"5328","sub24",12,"forced",12,81,"learn",8,8,1,0,1,1.433,0,8,92,"R",2,1,1,1,1,1,1,"R",2,1,1,8,81,0.433,"12","8","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1"
"5329","sub24",12,"forced",12,82,"learn",1,1,1,1,0.7,0.725,0,8,94,"L",1,1,1,1,1,1,1,"L",1,1,1,1,82,0.025,"6","5","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1"
"5330","sub24",12,"forced",12,83,"learn",8,8,1,1,0.9,0.924,0,8,93,"R",2,1,1,1,1,1,1,"R",2,1,1,8,83,0.024,"9","7","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1"
"5331","sub24",12,"forced",12,84,"learn",1,2,0,0,0.5,0.614,0,8,95,"L",1,1,1,1,1,1,1,"L",1,1,1,1,84,0.114,"5","4","sw/sw/sw","6",8,1,"1/1/0",0,"1/1/0"
"5332","sub24",12,"forced",12,85,"learn",7,5,0,1,0.9,0.899,0,8,93,"R",2,1,1,1,1,0,1,"R",1,1,0,7,85,-0.001,"8","7","sw/rep/sw","6",1,2,"1/0/0",1,"1/0/1"
"5333","sub24",12,"forced",12,86,"learn",8,8,1,1,0.7,0.714,0,8,94,"R",2,0,0,1,0,1,1,"R",2,1,1,8,86,0.014,"6","5","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1"
"5334","sub24",12,"forced",12,87,"learn",4,4,1,0,0.4,0.705,0,8,92,"L",2,1,0,1,1,0,1,"L",2,1,1,4,87,0.305,"6","3","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"5335","sub24",12,"forced",12,88,"learn",4,4,1,1,0.5,0.499,0,8,93,"L",2,0,0,0,0,0,0,"L",2,1,1,4,88,-0.001,"3","4","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"5336","sub24",12,"forced",12,89,"learn",3,3,1,1,0.5,0.501,0,8,98,"L",2,0,0,1,0,0,1,"L",2,1,1,3,89,0.001,"3","4","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1"
"5337","sub24",12,"forced",12,90,"learn",1,1,1,0,0.4,0.608,0,8,96,"L",1,0,1,1,0,1,1,"L",1,1,1,1,90,0.208,"5","3","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1"
"5338","sub24",12,"forced",12,91,"learn",3,3,1,1,1.2,1.152,0,8,99,"L",2,0,1,1,0,1,1,"L",2,1,1,3,91,-0.048,"11","10","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1"
"5339","sub24",12,"forced",12,92,"learn",8,7,0,1,1,0.93,0,8,95,"R",2,1,0,1,1,0,1,"R",2,1,1,8,92,-0.07,"9","8","sw/rep/sw","6",3,2,"1/1/0",0,"1/1/0"
"5340","sub24",12,"forced",12,93,"learn",6,6,1,1,1,0.94,0,8,97,"R",1,0,1,1,0,1,1,"R",1,1,1,6,93,-0.0600000000000001,"9","8","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1"
"5341","sub24",12,"forced",12,94,"learn",8,8,1,0,0.1,0.654,0,8,96,"R",2,0,1,1,0,1,1,"R",2,1,1,8,94,0.554,"5","1","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1"
"5342","sub24",12,"forced",12,95,"learn",7,7,1,1,1.2,1.153,0,8,94,"R",2,0,0,1,0,0,1,"R",2,1,1,7,95,-0.0469999999999999,"11","10","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1"
"5343","sub24",12,"forced",12,96,"learn",4,4,1,1,1.2,1.095,0,8,94,"L",2,1,0,1,1,0,1,"L",2,1,1,4,96,-0.105,"11","10","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"5344","sub24",12,"forced",13,1,"learn",7,7,1,0,0.1,0.889,0,8,95,"R",2,NA,NA,NA,NA,NA,NA,"R",2,1,1,7,1,0.789,"8","1",NA,NA,4,NA,"1/1/1",1,"1/1/1"
"5345","sub24",12,"forced",13,2,"learn",7,7,1,1,1.1,1.081,0,8,96,"R",2,0,0,0,0,0,0,"R",2,1,1,7,2,-0.0190000000000001,"11","9","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1"
"5346","sub26",2,"forced",5,1,"learn",1,3,0,1,1.2,1.124,0,8,1,"L",1,NA,NA,NA,NA,NA,NA,"L",2,1,0,1,1,-0.0759999999999998,"11","10",NA,NA,7,NA,"1/0/0",1,"1/0/1"
"5347","sub26",2,"forced",5,2,"learn",4,4,1,1,0.8,0.717,0,8,1,"L",2,0,1,1,0,0,1,"L",2,1,1,4,2,-0.0830000000000001,"6","6","rep/rep/sw","2",1,2,"1/1/1",1,"1/1/1"
"5348","sub26",2,"forced",5,3,"learn",8,8,1,1,0.4,0.478,0,8,1,"R",2,1,0,1,1,0,1,"R",2,1,1,8,3,0.078,"3","3","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1"
"5349","sub26",2,"forced",5,4,"learn",8,8,1,1,0.9,0.936,0,8,2,"R",2,0,0,0,0,0,0,"R",2,1,1,8,4,0.036,"9","7","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1"
"5350","sub26",2,"forced",5,5,"learn",1,1,1,1,1.1,1.02,0,8,2,"L",1,1,1,1,1,1,1,"L",1,1,1,1,5,-0.0800000000000001,"10","9","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1"
"5351","sub26",2,"forced",5,6,"learn",7,6,0,1,0.9,0.842,0,8,1,"R",2,1,1,1,1,0,1,"R",1,1,0,7,6,-0.0580000000000001,"8","7","sw/rep/sw","6",1,2,"1/0/0",0,"1/0/0"
"5352","sub26",2,"forced",5,7,"learn",8,7,0,1,0.1,0.153,0,8,3,"R",2,0,0,1,0,1,1,"R",2,1,1,8,7,0.053,"1","1","rep/sw/sw","4",7,1,"1/1/0",0,"1/1/0"
"5353","sub26",2,"forced",5,8,"learn",6,6,1,1,0.8,0.828,0,8,1,"R",1,0,1,1,0,1,1,"R",1,1,1,6,8,0.0279999999999999,"7","6","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1"
"5354","sub26",2,"forced",5,9,"learn",7,4,0,1,0.1,0.114,0,8,2,"R",2,0,1,1,1,1,1,"L",2,0,1,7,9,0.014,"1","1","sw/sw/sw","6",6,2,"0/1/0",0,"0/1/0"
"5355","sub26",2,"forced",5,10,"learn",7,3,0,1,0.2,0.219,0,8,3,"R",2,0,0,0,0,0,1,"L",2,0,1,7,10,0.019,"2","1","rep/rep/sw","2",7,0,"0/1/0",1,"0/1/1"
"5356","sub26",2,"forced",5,11,"learn",5,6,0,1,0.4,0.48,0,8,1,"R",1,0,1,1,1,1,1,"R",1,1,1,5,11,0.08,"3","3","sw/sw/sw","6",7,1,"1/1/0",0,"1/1/0"
"5357","sub26",2,"forced",5,12,"learn",8,7,0,0,0.4,0.512,0,8,4,"R",2,0,1,1,0,1,1,"R",2,1,1,8,12,0.112,"3","3","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0"
"5358","sub26",2,"forced",5,13,"learn",5,8,0,1,0.1,0.024,0,8,2,"R",1,0,1,1,0,0,1,"R",2,1,0,5,13,-0.076,"1","1","rep/rep/sw","2",8,2,"1/0/0",0,"1/0/0"
"5359","sub26",2,"forced",5,14,"learn",2,2,1,1,1.1,1.085,0,8,1,"L",1,1,0,1,1,1,1,"L",1,1,1,2,14,-0.0150000000000001,"11","9","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1"
"5360","sub26",2,"forced",5,15,"learn",4,4,1,0,1.1,1.214,0,8,2,"L",2,0,1,1,0,1,1,"L",2,1,1,4,15,0.114,"12","9","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"5361","sub26",2,"forced",5,16,"learn",6,6,1,1,0.7,0.747,0,8,2,"R",1,1,1,1,1,1,1,"R",1,1,1,6,16,0.047,"7","5","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1"
"5362","sub26",2,"forced",5,17,"learn",4,4,1,1,0.4,0.47,0,8,3,"L",2,1,1,1,1,1,1,"L",2,1,1,4,17,0.07,"3","3","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1"
"5363","sub26",2,"forced",5,18,"learn",3,3,1,1,0.9,0.942,0,8,1,"L",2,0,0,1,0,0,1,"L",2,1,1,3,18,0.0419999999999999,"9","7","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1"
"5364","sub26",2,"forced",5,19,"learn",1,4,0,0,0.3,0.439,0,8,3,"L",1,0,1,1,0,0,1,"L",2,1,0,1,19,0.139,"3","2","rep/rep/sw","2",3,1,"1/0/0",0,"1/0/0"
"5365","sub26",2,"forced",5,20,"learn",5,7,0,0,0.2,0.409,0,8,3,"R",1,1,0,1,1,0,1,"R",2,1,0,5,20,0.209,"2","1","sw/rep/sw","6",1,3,"1/0/0",1,"1/0/1"
"5366","sub26",2,"forced",5,21,"learn",4,4,1,1,0.9,0.925,0,8,4,"L",2,1,1,1,1,0,1,"L",2,1,1,4,21,0.025,"9","7","sw/rep/sw","6",5,1,"1/1/1",1,"1/1/1"
"5367","sub26",2,"forced",5,22,"learn",7,7,1,1,1.2,1.218,0,8,4,"R",2,1,0,1,1,0,1,"R",2,1,1,7,22,0.018,"12","10","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1"
"5368","sub26",2,"forced",5,23,"learn",6,6,1,1,1.1,1.046,0,8,3,"R",1,0,1,1,0,1,1,"R",1,1,1,6,23,-0.054,"10","9","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1"
"5369","sub26",2,"forced",5,24,"learn",4,4,1,1,0.5,0.527,0,8,5,"L",2,1,1,1,1,1,1,"L",2,1,1,4,24,0.027,"4","4","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1"
"5370","sub26",2,"forced",5,25,"learn",5,5,1,1,1.2,1.178,0,8,4,"R",1,1,1,1,1,1,1,"R",1,1,1,5,25,-0.022,"12","10","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1"
"5371","sub26",2,"forced",5,26,"learn",2,2,1,1,0.9,0.847,0,8,2,"L",1,1,0,1,1,0,1,"L",1,1,1,2,26,-0.053,"8","7","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1"
"5372","sub26",2,"forced",5,27,"learn",1,1,1,1,0.9,0.934,0,8,4,"L",1,0,0,1,0,0,1,"L",1,1,1,1,27,0.034,"9","7","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1"
"5373","sub26",2,"forced",5,28,"learn",1,1,1,1,1.1,1.183,0,8,5,"L",1,0,0,0,0,0,0,"L",1,1,1,1,28,0.083,"12","9","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"5374","sub26",2,"forced",5,29,"learn",8,8,1,1,0.7,0.769,0,8,5,"R",2,1,1,1,1,1,1,"R",2,1,1,8,29,0.0690000000000001,"7","5","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1"
