"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2"
"5148","sub24",12,"forced",10,93,"learn",5,5,1,1,0.7,0.677,0,1,75,"R",1,0,1,1,0,0,1,"R",1,1,1,5,93,-0.0229999999999999,"6","5","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"5149","sub24",12,"forced",10,94,"learn",8,7,0,0,0.7,1.031,0,1,71,"R",2,0,1,1,0,1,1,"R",2,1,1,8,94,0.331,"10","5","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0"
"5150","sub24",12,"forced",10,95,"learn",1,1,1,0,1.2,1.294,0,1,71,"L",1,1,1,1,1,1,1,"L",1,1,1,1,95,0.0940000000000001,"12","10","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1"
"5151","sub24",12,"forced",10,96,"learn",6,6,1,1,0.8,0.86,0,1,74,"R",1,1,0,1,1,0,1,"R",1,1,1,6,96,0.0599999999999999,"8","6","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1"
"5152","sub24",12,"forced",11,1,"learn",1,1,1,1,0.6,0.667,0,1,72,"L",1,NA,NA,NA,NA,NA,NA,"L",1,1,1,1,1,0.0670000000000001,"5","5",NA,NA,6,NA,"1/1/1",1,"1/1/1"
"5153","sub24",12,"forced",11,2,"learn",5,6,0,1,0.6,0.62,0,1,76,"R",1,1,0,1,1,0,1,"R",1,1,1,5,2,0.02,"5","5","sw/rep/sw","6",1,3,"1/1/0",0,"1/1/0"
"5154","sub24",12,"forced",11,3,"learn",2,1,0,0,0.6,0.749,0,1,71,"L",1,1,0,1,1,0,1,"L",1,1,1,2,3,0.149,"7","5","sw/rep/sw","6",5,2,"1/1/0",0,"1/1/0"
"5155","sub24",12,"forced",11,4,"learn",2,2,1,0,0.2,0.4,0,1,72,"L",1,0,0,0,0,0,1,"L",1,1,1,2,4,0.2,"2","1","rep/rep/sw","2",2,0,"1/1/1",1,"1/1/1"
"5156","sub24",12,"forced",11,5,"learn",4,5,0,0,0.1,0.274,0,1,71,"L",2,0,1,1,1,0,1,"R",1,0,0,4,5,0.174,"2","1","sw/rep/sw","6",2,1,"0/0/0",0,"0/0/0"
"5157","sub24",12,"forced",11,6,"learn",7,5,0,1,0.6,0.696,0,1,71,"R",2,1,0,1,0,0,0,"R",1,1,0,7,6,0.096,"6","5","rep/rep/rep","0",4,2,"1/0/0",1,"1/0/1"
"5158","sub24",12,"forced",11,7,"learn",5,5,1,1,1,0.997,0,1,77,"R",1,0,1,1,0,0,0,"R",1,1,1,5,7,-0.003,"10","8","rep/rep/rep","0",7,1,"1/1/1",1,"1/1/1"
"5159","sub24",12,"forced",11,8,"learn",1,1,1,0,0.6,0.836,0,1,73,"L",1,1,0,1,1,0,1,"L",1,1,1,1,8,0.236,"8","5","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1"
"5160","sub24",12,"forced",11,9,"learn",8,5,0,0,0.3,0.626,0,1,72,"R",2,1,1,1,1,0,1,"R",1,1,0,8,9,0.326,"5","2","sw/rep/sw","6",1,1,"1/0/0",0,"1/0/0"
"5161","sub24",12,"forced",11,10,"learn",2,2,1,1,1.2,1.201,0,1,73,"L",1,1,1,1,1,0,1,"L",1,1,1,2,10,0.00100000000000011,"12","10","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1"
"5162","sub24",12,"forced",11,11,"learn",2,2,1,1,1,0.974,0,1,74,"L",1,0,0,0,0,0,0,"L",1,1,1,2,11,-0.026,"9","8","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"5163","sub24",12,"forced",11,12,"learn",5,5,1,1,0.6,0.68,0,1,78,"R",1,1,0,1,1,0,1,"R",1,1,1,5,12,0.0800000000000001,"6","5","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1"
"5164","sub24",12,"forced",11,13,"learn",5,5,1,1,0.5,0.523,0,1,79,"R",1,0,0,0,0,0,0,"R",1,1,1,5,13,0.023,"3","4","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1"
"5165","sub24",12,"forced",11,14,"learn",2,3,0,1,1.2,1.221,0,1,75,"L",1,1,0,1,1,1,1,"L",2,1,0,2,14,0.0210000000000001,"12","10","sw/sw/sw","6",5,2,"1/0/0",0,"1/0/0"
"5166","sub24",12,"forced",11,15,"learn",6,6,1,1,1,0.94,0,1,75,"R",1,1,0,1,1,1,1,"R",1,1,1,6,15,-0.0600000000000001,"9","8","sw/sw/sw","6",2,3,"1/1/1",1,"1/1/1"
"5167","sub24",12,"forced",11,16,"learn",6,6,1,0,0.5,0.389,0,1,76,"R",1,0,0,0,0,0,0,"R",1,1,1,6,16,-0.111,"2","4","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1"
"5168","sub24",12,"forced",11,17,"learn",7,4,0,1,1,0.985,0,1,72,"R",2,0,1,1,1,1,1,"L",2,0,1,7,17,-0.015,"9","8","sw/sw/sw","6",6,2,"0/1/0",0,"0/1/0"
"5169","sub24",12,"forced",11,18,"learn",2,2,1,1,0.9,0.927,0,1,76,"L",1,1,1,1,0,1,1,"L",1,1,1,2,18,0.027,"9","7","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1"
"5170","sub24",12,"forced",11,19,"learn",5,6,0,1,0.3,0.373,0,1,80,"R",1,1,0,1,1,0,1,"R",1,1,1,5,19,0.073,"2","2","sw/rep/sw","6",2,2,"1/1/0",0,"1/1/0"
"5171","sub24",12,"forced",11,20,"learn",2,4,0,0,0.5,0.674,0,1,77,"L",1,1,0,1,1,1,1,"L",2,1,0,2,20,0.174,"5","4","sw/sw/sw","6",5,2,"1/0/0",1,"1/0/1"
"5172","sub24",12,"forced",11,21,"learn",6,5,0,1,0.8,0.872,0,1,77,"R",1,1,0,1,1,1,1,"R",1,1,1,6,21,0.072,"8","6","sw/sw/sw","6",2,3,"1/1/0",0,"1/1/0"
"5173","sub24",12,"forced",11,22,"learn",5,5,1,1,0.7,0.635,0,1,81,"R",1,0,0,1,0,0,0,"R",1,1,1,5,22,-0.0649999999999999,"5","5","rep/rep/rep","0",6,1,"1/1/1",1,"1/1/1"
"5174","sub24",12,"forced",11,23,"learn",7,7,1,1,1,0.97,0,1,73,"R",2,0,1,1,0,1,1,"R",2,1,1,7,23,-0.03,"9","8","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1"
"5175","sub24",12,"forced",11,24,"learn",2,4,0,0,0.4,1.43,0,1,78,"L",1,1,1,1,1,0,1,"L",2,1,0,2,24,1.03,"12","3","sw/rep/sw","6",7,1,"1/0/0",1,"1/0/1"
"5176","sub24",12,"forced",11,25,"learn",7,7,1,0,1.2,1.304,0,1,74,"R",2,1,1,1,1,0,1,"R",2,1,1,7,25,0.104,"12","10","sw/rep/sw","6",2,1,"1/1/1",1,"1/1/1"
"5177","sub24",12,"forced",11,26,"learn",4,4,1,0,0.6,1.361,0,1,72,"L",2,1,0,1,1,0,1,"L",2,1,1,4,26,0.761,"12","5","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1"
"5178","sub24",12,"forced",11,27,"learn",1,2,0,0,1,0.865,0,1,74,"L",1,0,1,1,0,1,1,"L",1,1,1,1,27,-0.135,"8","8","rep/sw/sw","4",4,2,"1/1/0",0,"1/1/0"
"5179","sub24",12,"forced",11,28,"learn",7,8,0,0,0.8,1.629,0,1,75,"R",2,1,1,1,1,1,1,"R",2,1,1,7,28,0.829,"12","6","sw/sw/sw","6",1,2,"1/1/0",0,"1/1/0"
"5180","sub24",12,"forced",11,29,"learn",3,3,1,1,1,0.97,0,1,76,"L",2,1,0,1,1,0,1,"L",2,1,1,3,29,-0.03,"9","8","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"5181","sub24",12,"forced",11,30,"learn",3,3,1,0,1.1,1.206,0,1,77,"L",2,0,0,0,0,0,0,"L",2,1,1,3,30,0.106,"12","9","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1"
"5182","sub24",12,"forced",11,31,"learn",1,4,0,0,0.5,0.657,0,1,75,"L",1,0,1,1,0,0,1,"L",2,1,0,1,31,0.157,"5","4","rep/rep/sw","2",3,1,"1/0/0",0,"1/0/0"
"5183","sub24",12,"forced",11,32,"learn",7,7,1,0,0.7,1.011,0,1,76,"R",2,1,1,1,1,0,1,"R",2,1,1,7,32,0.311,"10","5","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1"
"5184","sub24",12,"forced",11,33,"learn",2,1,0,0,1.1,1.268,0,1,79,"L",1,1,1,1,1,1,1,"L",1,1,1,2,33,0.168,"12","9","sw/sw/sw","6",7,1,"1/1/0",0,"1/1/0"
"5185","sub24",12,"forced",11,34,"learn",1,2,0,0,0.3,0.667,0,1,76,"L",1,0,0,1,0,0,1,"L",1,1,1,1,34,0.367,"5","2","rep/rep/sw","2",2,1,"1/1/0",0,"1/1/0"
"5186","sub24",12,"forced",11,35,"learn",2,2,1,0,0.6,0.75,0,1,80,"L",1,0,0,1,0,0,0,"L",1,1,1,2,35,0.15,"7","5","rep/rep/rep","0",1,1,"1/1/1",1,"1/1/1"
"5187","sub24",12,"forced",11,36,"learn",7,7,1,1,0.8,0.899,0,1,77,"R",2,1,1,1,1,1,1,"R",2,1,1,7,36,0.099,"8","6","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1"
"5188","sub24",12,"forced",11,37,"learn",3,3,1,1,0.7,0.78,0,1,78,"L",2,1,0,1,1,0,1,"L",2,1,1,3,37,0.0800000000000001,"7","5","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1"
"5189","sub24",12,"forced",11,38,"learn",3,3,1,0,0.5,0.635,0,1,79,"L",2,0,0,0,0,0,0,"L",2,1,1,3,38,0.135,"5","4","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1"
"5190","sub24",12,"forced",11,39,"learn",5,7,0,1,0.8,0.866,0,1,82,"R",1,1,1,1,1,0,1,"R",2,1,0,5,39,0.0659999999999999,"8","6","sw/rep/sw","6",3,2,"1/0/0",1,"1/0/1"
"5191","sub24",12,"forced",11,40,"learn",6,8,0,1,0.6,0.688,0,1,78,"R",1,0,0,1,0,0,1,"R",2,1,0,6,40,0.088,"6","5","rep/rep/sw","2",5,1,"1/0/0",1,"1/0/1"
"5192","sub24",12,"forced",11,41,"learn",3,3,1,0,0.3,0.562,0,1,80,"L",2,1,1,1,1,0,1,"L",2,1,1,3,41,0.262,"4","2","sw/rep/sw","6",6,1,"1/1/1",1,"1/1/1"
"5193","sub24",12,"forced",11,42,"learn",6,6,1,1,1,0.983,0,1,79,"R",1,1,1,1,1,1,1,"R",1,1,1,6,42,-0.017,"9","8","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1"
"5194","sub24",12,"forced",11,43,"learn",7,7,1,1,0.9,0.875,0,1,78,"R",2,0,1,1,0,1,1,"R",2,1,1,7,43,-0.025,"8","7","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1"
"5195","sub24",12,"forced",11,44,"learn",5,6,0,0,0.6,0.756,0,1,83,"R",1,0,1,1,0,1,1,"R",1,1,1,5,44,0.156,"7","5","rep/sw/sw","4",7,1,"1/1/0",0,"1/1/0"
"5196","sub24",12,"forced",11,45,"learn",8,7,0,1,0.5,0.576,0,1,73,"R",2,0,1,1,0,1,1,"R",2,1,1,8,45,0.076,"4","4","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0"
"5197","sub24",12,"forced",11,46,"learn",7,7,1,1,0.4,0.377,0,1,79,"R",2,0,0,1,0,0,0,"R",2,1,1,7,46,-0.023,"2","3","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1"
"5198","sub24",12,"forced",11,47,"learn",1,1,1,1,0.8,0.893,0,1,77,"L",1,1,1,1,1,1,1,"L",1,1,1,1,47,0.093,"8","6","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1"
"5199","sub24",12,"forced",11,48,"learn",6,5,0,0,0.7,0.949,0,1,80,"R",1,1,0,1,1,0,1,"R",1,1,1,6,48,0.249,"9","5","sw/rep/sw","6",1,2,"1/1/0",0,"1/1/0"
"5200","sub24",12,"forced",11,49,"learn",4,2,0,0,0.1,0.743,0,1,73,"L",2,1,1,1,1,0,1,"L",1,1,0,4,49,0.643,"6","1","sw/rep/sw","6",6,2,"1/0/0",1,"1/0/1"
"5201","sub24",12,"forced",11,50,"learn",4,2,0,0,0.3,0.454,0,1,74,"L",2,0,0,0,0,0,0,"L",1,1,0,4,50,0.154,"3","2","rep/rep/rep","0",4,0,"1/0/0",1,"1/0/1"
"5202","sub24",12,"forced",11,51,"learn",8,5,0,0,0.4,0.687,0,1,74,"R",2,1,0,1,1,0,1,"R",1,1,0,8,51,0.287,"6","3","sw/rep/sw","6",4,3,"1/0/0",0,"1/0/0"
"5203","sub24",12,"forced",11,52,"learn",8,7,0,1,1.1,1.008,0,1,75,"R",2,0,0,0,0,1,1,"R",2,1,1,8,52,-0.0920000000000001,"10","9","rep/sw/sw","4",8,0,"1/1/0",0,"1/1/0"
"5204","sub24",12,"forced",11,53,"learn",6,5,0,1,0.8,0.789,0,1,81,"R",1,0,1,1,0,1,1,"R",1,1,1,6,53,-0.011,"7","6","rep/sw/sw","4",8,1,"1/1/0",0,"1/1/0"
"5205","sub24",12,"forced",11,54,"learn",8,7,0,1,0.9,0.885,0,1,76,"R",2,0,1,1,0,1,1,"R",2,1,1,8,54,-0.015,"8","7","rep/sw/sw","4",6,1,"1/1/0",0,"1/1/0"
"5206","sub24",12,"forced",11,55,"learn",8,8,1,0,0.3,0.497,0,1,77,"R",2,0,0,0,0,0,1,"R",2,1,1,8,55,0.197,"3","2","rep/rep/sw","2",8,0,"1/1/1",1,"1/1/1"
"5207","sub24",12,"forced",11,56,"learn",5,5,1,1,0.9,0.884,0,1,84,"R",1,0,1,1,0,1,1,"R",1,1,1,5,56,-0.016,"8","7","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1"
"5208","sub24",12,"forced",11,57,"learn",4,4,1,0,0.4,1.348,0,1,75,"L",2,1,1,1,1,1,1,"L",2,1,1,4,57,0.948,"12","3","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1"
"5209","sub24",12,"forced",11,58,"learn",3,2,0,0,0.7,0.585,0,1,81,"L",2,0,0,1,0,1,1,"L",1,1,0,3,58,-0.115,"4","5","rep/sw/sw","4",4,1,"1/0/0",0,"1/0/0"
"5210","sub24",12,"forced",11,59,"learn",2,2,1,0,0.4,0.575,0,1,81,"L",1,0,1,1,0,0,0,"L",1,1,1,2,59,0.175,"4","3","rep/rep/rep","0",3,2,"1/1/1",1,"1/1/1"
"5211","sub24",12,"forced",11,60,"learn",3,3,1,1,1,0.986,0,1,82,"L",2,0,1,1,0,1,1,"L",2,1,1,3,60,-0.014,"9","8","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1"
"5212","sub24",12,"forced",11,61,"learn",8,5,0,0,0.4,0.568,0,1,78,"R",2,1,0,1,1,1,1,"R",1,1,0,8,61,0.168,"4","3","sw/sw/sw","6",3,2,"1/0/0",0,"1/0/0"
"5213","sub24",12,"forced",11,62,"learn",4,6,0,0,0.7,0.546,0,1,76,"L",2,1,0,1,0,0,1,"R",1,0,0,4,62,-0.154,"4","5","rep/rep/sw","2",8,3,"0/0/0",1,"0/0/1"
"5214","sub24",12,"forced",11,63,"learn",7,7,1,1,1.1,1.155,0,1,80,"R",2,1,0,1,0,1,1,"R",2,1,1,7,63,0.0549999999999999,"11","9","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"5215","sub24",12,"forced",11,64,"learn",8,8,1,1,0.9,0.891,0,1,79,"R",2,0,0,1,0,0,1,"R",2,1,1,8,64,-0.00900000000000001,"8","7","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"5216","sub24",12,"forced",11,65,"learn",1,4,0,1,0.6,0.65,0,1,78,"L",1,1,1,1,1,0,1,"L",2,1,0,1,65,0.05,"5","5","sw/rep/sw","6",8,1,"1/0/0",0,"1/0/0"
"5217","sub24",12,"forced",11,66,"learn",1,1,1,1,1,1.033,0,1,79,"L",1,0,0,0,0,1,1,"L",1,1,1,1,66,0.0329999999999999,"10","8","rep/sw/sw","4",1,0,"1/1/1",1,"1/1/1"
"5218","sub24",12,"forced",11,67,"learn",2,2,1,1,1.1,1.129,0,1,82,"L",1,0,0,1,0,0,1,"L",1,1,1,2,67,0.0289999999999999,"11","9","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1"
"5219","sub24",12,"forced",11,68,"learn",1,2,0,1,0.5,0.537,0,1,80,"L",1,0,0,1,0,0,0,"L",1,1,1,1,68,0.037,"4","4","rep/rep/rep","0",2,1,"1/1/0",0,"1/1/0"
"5220","sub24",12,"forced",11,69,"learn",2,2,1,0,0.3,0.437,0,1,83,"L",1,0,0,1,0,0,0,"L",1,1,1,2,69,0.137,"2","2","rep/rep/rep","0",1,1,"1/1/1",1,"1/1/1"
"5221","sub24",12,"forced",11,70,"learn",2,2,1,1,0.3,0.212,0,1,84,"L",1,0,0,0,0,0,0,"L",1,1,1,2,70,-0.088,"1","2","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1"
"5222","sub24",12,"forced",11,71,"learn",4,4,1,0,0.2,1.092,0,1,77,"L",2,0,1,1,0,1,1,"L",2,1,1,4,71,0.892,"11","1","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"5223","sub24",12,"forced",11,72,"learn",4,4,1,1,1,1.003,0,1,78,"L",2,0,0,0,0,0,0,"L",2,1,1,4,72,0.00299999999999989,"10","8","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1"
"5224","sub24",12,"forced",11,73,"learn",7,6,0,0,0.8,1.038,0,1,81,"R",2,1,0,1,1,1,1,"R",1,1,0,7,73,0.238,"10","6","sw/sw/sw","6",4,2,"1/0/0",0,"1/0/0"
"5225","sub24",12,"forced",11,74,"learn",5,5,1,0,0.4,0.736,0,1,85,"R",1,0,1,1,0,0,1,"R",1,1,1,5,74,0.336,"6","3","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1"
"5226","sub24",12,"forced",11,75,"learn",6,6,1,0,0.7,0.801,0,1,82,"R",1,0,0,1,0,0,1,"R",1,1,1,6,75,0.101,"7","5","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1"
"5227","sub24",12,"forced",11,76,"learn",2,4,0,0,0.6,1.011,0,1,85,"L",1,1,0,1,1,1,1,"L",2,1,0,2,76,0.411,"10","5","sw/sw/sw","6",6,3,"1/0/0",1,"1/0/1"
"5228","sub24",12,"forced",11,77,"learn",4,4,1,1,0.7,0.722,0,1,79,"L",2,0,1,1,0,0,0,"L",2,1,1,4,77,0.022,"6","5","rep/rep/rep","0",2,1,"1/1/1",1,"1/1/1"
"5229","sub24",12,"forced",11,78,"learn",6,5,0,0,0.2,0.54,0,1,83,"R",1,1,1,1,1,1,1,"R",1,1,1,6,78,0.34,"4","1","sw/sw/sw","6",4,2,"1/1/0",0,"1/1/0"
"5230","sub24",12,"forced",11,79,"learn",1,1,1,0,0.1,1.002,0,1,81,"L",1,1,0,1,1,0,1,"L",1,1,1,1,79,0.902,"10","1","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1"
"5231","sub24",12,"forced",11,80,"learn",5,5,1,0,0.3,0.629,0,1,86,"R",1,1,0,1,1,0,1,"R",1,1,1,5,80,0.329,"5","2","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1"
"5232","sub24",12,"forced",11,81,"learn",4,4,1,1,0.5,0.565,0,1,80,"L",2,1,1,1,1,1,1,"L",2,1,1,4,81,0.0649999999999999,"4","4","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1"
"5233","sub24",12,"forced",11,82,"learn",7,5,0,1,0.7,0.732,0,1,82,"R",2,1,0,1,1,1,1,"R",1,1,0,7,82,0.032,"6","5","sw/sw/sw","6",4,2,"1/0/0",1,"1/0/1"
"5234","sub24",12,"forced",11,83,"learn",8,8,1,1,1.2,1.189,0,1,80,"R",2,0,0,1,0,1,1,"R",2,1,1,8,83,-0.0109999999999999,"12","10","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1"
"5235","sub24",12,"forced",11,84,"learn",1,1,1,0,0.1,0.726,0,1,82,"L",1,1,1,1,1,1,1,"L",1,1,1,1,84,0.626,"6","1","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1"
"5236","sub24",12,"forced",11,85,"learn",1,1,1,1,0.9,0.848,0,1,83,"L",1,0,0,0,0,0,0,"L",1,1,1,1,85,-0.052,"8","7","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1"
"5237","sub24",12,"forced",11,86,"learn",3,2,0,1,0.4,0.454,0,1,83,"L",2,0,1,1,0,0,1,"L",1,1,0,3,86,0.054,"3","3","rep/rep/sw","2",1,1,"1/0/0",0,"1/0/0"
"5238","sub24",12,"forced",11,87,"learn",6,5,0,1,0.8,0.794,0,1,84,"R",1,1,1,1,1,0,1,"R",1,1,1,6,87,-0.00600000000000001,"7","6","sw/rep/sw","6",3,1,"1/1/0",0,"1/1/0"
"5239","sub24",12,"forced",11,88,"learn",6,6,1,1,1.2,1.142,0,1,85,"R",1,0,0,0,0,0,1,"R",1,1,1,6,88,-0.0580000000000001,"11","10","rep/rep/sw","2",6,0,"1/1/1",1,"1/1/1"
"5240","sub24",12,"forced",11,89,"learn",3,3,1,0,0.7,0.92,0,1,84,"L",2,1,1,1,1,1,1,"L",2,1,1,3,89,0.22,"9","5","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"5241","sub24",12,"forced",11,90,"learn",5,5,1,1,1,0.954,0,1,87,"R",1,1,1,1,1,1,1,"R",1,1,1,5,90,-0.046,"9","8","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1"
"5242","sub24",12,"forced",11,91,"learn",8,8,1,1,0.9,0.949,0,1,81,"R",2,0,1,1,0,1,1,"R",2,1,1,8,91,0.0489999999999999,"9","7","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1"
"5243","sub24",12,"forced",11,92,"learn",4,4,1,0,0.3,0.966,0,1,81,"L",2,1,0,1,1,0,1,"L",2,1,1,4,92,0.666,"9","2","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1"
"5244","sub24",12,"forced",11,93,"learn",6,3,0,1,0.3,0.204,0,1,86,"R",1,1,1,1,0,0,1,"L",2,0,0,6,93,-0.096,"1","2","rep/rep/sw","2",4,2,"0/0/0",0,"0/0/0"
"5245","sub24",12,"forced",11,94,"learn",5,5,1,1,0.8,0.734,0,1,88,"R",1,0,0,1,1,1,1,"R",1,1,1,5,94,-0.0660000000000001,"6","6","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"5246","sub24",12,"forced",11,95,"learn",1,4,0,0,0.2,0.616,0,1,84,"L",1,1,0,1,1,1,1,"L",2,1,0,1,95,0.416,"5","1","sw/sw/sw","6",5,3,"1/0/0",0,"1/0/0"
"5247","sub24",12,"forced",11,96,"learn",4,4,1,1,0.9,0.943,0,1,82,"L",2,0,1,1,0,0,0,"L",2,1,1,4,96,0.0429999999999999,"9","7","rep/rep/rep","0",1,2,"1/1/1",1,"1/1/1"
"5248","sub24",12,"forced",12,1,"learn",8,6,0,1,1.2,1.177,0,1,82,"R",2,NA,NA,NA,NA,NA,NA,"R",1,1,0,8,1,-0.0229999999999999,"12","10",NA,NA,4,NA,"1/0/0",1,"1/0/1"
"5249","sub24",12,"forced",12,2,"learn",4,1,0,1,1.1,1.037,0,1,83,"L",2,1,0,1,1,0,1,"L",1,1,0,4,2,-0.0630000000000002,"10","9","sw/rep/sw","6",8,3,"1/0/0",0,"1/0/0"
"5250","sub24",12,"forced",12,3,"learn",2,2,1,0,0.9,1.237,0,1,86,"L",1,0,1,1,0,0,1,"L",1,1,1,2,3,0.337,"12","7","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1"
"5251","sub24",12,"forced",12,4,"learn",4,4,1,0,0.3,0.603,0,1,84,"L",2,0,1,1,0,1,1,"L",2,1,1,4,4,0.303,"4","2","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1"
"5252","sub24",12,"forced",12,5,"learn",1,1,1,1,1.2,1.124,0,1,85,"L",1,0,1,1,0,1,1,"L",1,1,1,1,5,-0.0759999999999998,"11","10","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1"
"5253","sub24",12,"forced",12,6,"learn",7,6,0,1,1.1,1.086,0,1,83,"R",2,1,1,1,1,0,1,"R",1,1,0,7,6,-0.014,"11","9","sw/rep/sw","6",1,2,"1/0/0",0,"1/0/0"
"5254","sub24",12,"forced",12,7,"learn",8,7,0,0,0.3,0.64,0,1,83,"R",2,0,0,1,0,1,1,"R",2,1,1,8,7,0.34,"5","2","rep/sw/sw","4",7,1,"1/1/0",0,"1/1/0"
"5255","sub24",12,"forced",12,8,"learn",7,7,1,1,0.5,0.565,0,1,84,"R",2,0,0,1,0,0,0,"R",2,1,1,7,8,0.0649999999999999,"4","4","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1"
"5256","sub24",12,"forced",12,9,"learn",6,8,0,1,0.3,0.372,0,1,87,"R",1,0,1,1,0,0,1,"R",2,1,0,6,9,0.072,"2","2","rep/rep/sw","2",7,2,"1/0/0",1,"1/0/1"
"5257","sub24",12,"forced",12,10,"learn",6,6,1,1,0.9,0.989,0,1,88,"R",1,0,0,0,0,1,1,"R",1,1,1,6,10,0.089,"10","7","rep/sw/sw","4",6,0,"1/1/1",1,"1/1/1"
"5258","sub24",12,"forced",12,11,"learn",3,3,1,1,0.9,0.842,0,1,85,"L",2,1,1,1,1,1,1,"L",2,1,1,3,11,-0.0580000000000001,"8","7","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1"
"5259","sub24",12,"forced",12,12,"learn",4,4,1,1,0.4,0.492,0,1,85,"L",2,0,0,1,0,0,1,"L",2,1,1,4,12,0.092,"3","3","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1"
"5260","sub24",12,"forced",12,13,"learn",5,2,0,1,0.1,0.164,0,1,89,"R",1,1,1,1,0,1,1,"L",1,0,1,5,13,0.064,"1","1","rep/sw/sw","4",4,1,"0/1/0",0,"0/1/0"
"5261","sub24",12,"forced",12,14,"learn",4,4,1,1,0.7,0.67,0,1,86,"L",2,1,1,1,0,1,1,"L",2,1,1,4,14,-0.0299999999999999,"5","5","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1"
"5262","sub24",12,"forced",12,15,"learn",8,6,0,1,0.7,0.626,0,1,84,"R",2,1,0,1,1,1,1,"R",1,1,0,8,15,-0.074,"5","5","sw/sw/sw","6",4,3,"1/0/0",1,"1/0/1"
"5263","sub24",12,"forced",12,16,"learn",5,5,1,1,0.7,0.762,0,1,90,"R",1,0,1,1,0,0,1,"R",1,1,1,5,16,0.0620000000000001,"7","5","rep/rep/sw","2",8,2,"1/1/1",1,"1/1/1"
"5264","sub24",12,"forced",12,17,"learn",8,7,0,1,0.6,0.584,0,1,85,"R",2,0,1,1,0,1,1,"R",2,1,1,8,17,-0.016,"4","5","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0"
"5265","sub24",12,"forced",12,18,"learn",8,8,1,0,0.9,0.732,0,1,86,"R",2,0,0,0,0,0,1,"R",2,1,1,8,18,-0.168,"6","7","rep/rep/sw","2",8,0,"1/1/1",1,"1/1/1"
