"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill","eml","eml2","eml3"
"106","01",1,"forced",6,10,"learn",4,3,0,1,0.5,0.505,0,13,"L",2,1,0,1,1,0,1,"L",2,1,1,4,10,0.005,"3","4","sw/rep/sw","6",7,2,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"107","01",1,"forced",6,11,"learn",1,4,0,1,0.3,0.308,0,19,"L",1,0,1,1,0,0,1,"L",2,1,0,1,11,0.00800000000000001,"1","2","rep/rep/sw","2",4,2,"1/0/0",0,"1/0/0",1,1,"a_early","a_early",NA
"108","01",1,"forced",6,12,"learn",8,7,0,1,0.6,0.591,0,18,"R",2,1,1,1,1,0,1,"R",2,1,1,8,12,-0.00900000000000001,"5","5","sw/rep/sw","6",1,1,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"109","01",1,"forced",6,13,"learn",5,1,0,0,0.5,0.697,0,11,"R",1,0,1,1,1,1,1,"L",1,0,1,5,13,0.197,"6","4","sw/sw/sw","6",8,2,"0/1/0",1,"0/1/1",1,1,"b_mid","b_mid","b_mid1"
"110","01",1,"forced",6,14,"learn",7,7,1,0,0.9,0.781,0,14,"R",2,0,1,1,1,1,1,"R",2,1,1,7,14,-0.119,"7","7","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"111","01",1,"forced",6,15,"learn",6,6,1,1,0.6,0.652,0,12,"R",1,0,1,1,0,1,1,"R",1,1,1,6,15,0.052,"6","5","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"112","01",1,"forced",6,16,"learn",2,2,1,0,0.3,0.453,0,13,"L",1,1,0,1,1,0,1,"L",1,1,1,2,16,0.153,"2","2","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"113","01",1,"forced",6,17,"learn",3,2,0,1,0.1,0.142,0,13,"L",2,0,1,1,0,0,0,"L",1,1,0,3,17,0.042,"1","1","rep/rep/rep","0",2,2,"1/0/0",0,"1/0/0",1,1,"a_early","a_early","a_early1"
"114","01",1,"forced",6,18,"learn",4,4,1,0,0.9,0.768,0,14,"L",2,0,0,1,0,1,1,"L",2,1,1,4,18,-0.132,"7","7","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"115","01",1,"forced",6,19,"learn",7,7,1,0,0.1,0.376,0,15,"R",2,1,0,1,1,0,1,"R",2,1,1,7,19,0.276,"2","1","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,NA,"a_early","a_early",NA
"116","01",1,"forced",6,20,"learn",5,5,1,0,0.3,0.484,0,12,"R",1,0,1,1,0,1,1,"R",1,1,1,5,20,0.184,"3","2","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"117","01",1,"forced",6,21,"learn",1,1,1,1,0.7,0.639,0,20,"L",1,1,0,1,1,0,1,"L",1,1,1,1,21,-0.0609999999999999,"6","5","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"118","01",1,"forced",6,22,"learn",3,3,1,1,0.5,0.562,0,14,"L",2,0,1,1,0,1,1,"L",2,1,1,3,22,0.0620000000000001,"4","4","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"119","01",1,"forced",6,23,"learn",6,6,1,0,0.2,0.446,0,13,"R",1,1,1,1,1,1,1,"R",1,1,1,6,23,0.246,"2","1","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"120","01",1,"forced",6,24,"learn",7,7,1,0,0.3,0.416,0,16,"R",2,0,1,1,0,1,1,"R",2,1,1,7,24,0.116,"2","2","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"121","01",1,"forced",6,25,"learn",2,6,0,1,0.8,0.844,0,14,"L",1,1,1,1,0,1,1,"R",1,0,1,2,25,0.0439999999999999,"8","6","rep/sw/sw","4",7,1,"0/1/0",1,"0/1/1",1,1,"c_late","b_mid","b_mid2"
"122","01",1,"forced",6,26,"learn",8,8,1,1,0.6,0.521,0,19,"R",2,1,1,1,0,1,1,"R",2,1,1,8,26,-0.079,"3","5","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"123","01",1,"forced",6,27,"learn",6,8,0,1,0.5,0.493,0,14,"R",1,0,1,1,0,0,0,"R",2,1,0,6,27,-0.00700000000000001,"3","4","rep/rep/rep","0",8,1,"1/0/0",1,"1/0/1",1,1,"b_mid","a_early",NA
"124","01",1,"forced",6,28,"learn",5,5,1,0,0.3,0.527,0,13,"R",1,0,0,1,0,1,1,"R",1,1,1,5,28,0.227,"4","2","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"125","01",1,"forced",6,29,"learn",8,7,0,0,0.1,0.396,0,20,"R",2,0,1,1,0,1,1,"R",2,1,1,8,29,0.296,"2","1","rep/sw/sw","4",5,2,"1/1/0",0,"1/1/0",1,NA,"a_early","a_early",NA
"126","01",1,"forced",6,30,"learn",8,8,1,1,0.8,0.766,0,21,"R",2,0,0,0,0,0,1,"R",2,1,1,8,30,-0.034,"7","6","rep/rep/sw","2",8,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"127","01",1,"forced",6,31,"learn",5,6,0,1,1.1,1.132,0,14,"R",1,0,1,1,0,1,1,"R",1,1,1,5,31,0.0319999999999998,"11","9","rep/sw/sw","4",8,2,"1/1/0",0,"1/1/0",1,1,"c_late","c_late","c_late2"
"128","01",1,"forced",6,32,"learn",2,7,0,0,0.4,0.544,0,15,"L",1,1,0,1,0,1,1,"R",2,0,0,2,32,0.144,"4","3","rep/sw/sw","4",5,2,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"129","01",1,"forced",6,33,"learn",4,4,1,0,0.3,0.565,0,15,"L",2,0,1,1,1,0,1,"L",2,1,1,4,33,0.265,"4","2","sw/rep/sw","6",2,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"130","01",1,"forced",6,34,"learn",8,8,1,1,0.9,0.844,0,22,"R",2,1,0,1,1,0,1,"R",2,1,1,8,34,-0.056,"8","7","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"131","01",1,"forced",6,35,"learn",4,2,0,0,0.3,0.512,0,16,"L",2,1,0,1,1,1,1,"L",1,1,0,4,35,0.212,"3","2","sw/sw/sw","6",8,3,"1/0/0",1,"1/0/1",1,1,"b_mid","b_mid","b_mid1"
"132","01",1,"forced",6,36,"learn",5,5,1,1,1,0.907,0,15,"R",1,1,1,1,1,0,1,"R",1,1,1,5,36,-0.093,"9","8","sw/rep/sw","6",4,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"133","01",1,"forced",6,37,"learn",4,4,1,1,1,0.925,0,17,"L",2,1,1,1,1,1,1,"L",2,1,1,4,37,-0.075,"9","8","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"134","01",1,"forced",6,38,"learn",3,3,1,1,0.6,0.621,0,15,"L",2,0,0,1,0,0,1,"L",2,1,1,3,38,0.021,"5","5","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"135","01",1,"forced",6,39,"learn",7,2,0,1,0.5,0.589,0,17,"R",2,1,0,1,0,1,1,"L",1,0,0,7,39,0.089,"5","4","rep/sw/sw","4",3,3,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"136","01",1,"forced",6,40,"learn",8,8,1,1,0.7,0.617,0,23,"R",2,0,0,1,1,1,1,"R",2,1,1,8,40,-0.083,"5","5","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"137","01",1,"forced",6,41,"learn",4,4,1,0,0.1,1.144,0,18,"L",2,1,0,1,1,0,1,"L",2,1,1,4,41,1.044,"12","1","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"138","01",1,"forced",6,42,"learn",1,1,1,1,0.6,0.537,0,21,"L",1,0,1,1,0,1,1,"L",1,1,1,1,42,-0.0629999999999999,"4","5","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"139","01",1,"forced",6,43,"learn",4,4,1,0,1.2,0.91,0,19,"L",2,0,1,1,0,1,1,"L",2,1,1,4,43,-0.29,"9","10","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"140","01",1,"forced",6,44,"learn",6,6,1,1,0.9,0.864,0,15,"R",1,1,1,1,1,1,1,"R",1,1,1,6,44,-0.036,"9","7","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"141","01",1,"forced",6,45,"learn",3,6,0,0,0.1,0.238,0,16,"L",2,1,1,1,0,0,0,"R",1,0,0,3,45,0.138,"1","1","rep/rep/rep","0",6,1,"0/0/0",0,"0/0/0",1,1,"a_early","a_early","a_early1"
"142","01",1,"forced",6,46,"learn",5,5,1,1,0.9,0.953,0,16,"R",1,1,1,1,0,0,1,"R",1,1,1,5,46,0.0529999999999999,"10","7","rep/rep/sw","2",3,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"143","01",1,"forced",6,47,"learn",3,3,1,1,1.1,1.025,0,17,"L",2,1,1,1,1,1,1,"L",2,1,1,3,47,-0.0750000000000002,"10","9","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"144","01",1,"forced",6,48,"learn",8,7,0,1,0.7,0.661,0,24,"R",2,1,0,1,1,0,1,"R",2,1,1,8,48,-0.0389999999999999,"6","5","sw/rep/sw","6",3,2,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"145","01",1,"forced",6,49,"learn",5,5,1,1,1,0.923,0,17,"R",1,0,1,1,0,1,1,"R",1,1,1,5,49,-0.077,"9","8","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"146","01",1,"forced",6,50,"learn",1,1,1,1,0.4,0.428,0,22,"L",1,1,0,1,1,0,1,"L",1,1,1,1,50,0.028,"2","3","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"147","01",1,"forced",6,51,"learn",4,4,1,1,0.8,0.743,0,20,"L",2,0,1,1,0,1,1,"L",2,1,1,4,51,-0.0570000000000001,"7","6","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"148","01",1,"forced",6,52,"learn",6,6,1,1,0.4,0.433,0,16,"R",1,1,1,1,1,1,1,"R",1,1,1,6,52,0.033,"2","3","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"149","01",1,"forced",6,53,"learn",4,7,0,0,0.1,0.282,0,21,"L",2,1,1,1,0,1,1,"R",2,0,1,4,53,0.182,"1","1","rep/sw/sw","4",6,2,"0/1/0",0,"0/1/0",1,1,"a_early","a_early","a_early1"
"150","01",1,"forced",6,54,"learn",6,6,1,1,1.1,1.021,0,17,"R",1,1,1,1,0,1,1,"R",1,1,1,6,54,-0.0790000000000002,"10","9","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"151","01",1,"forced",6,55,"learn",8,6,0,1,0.1,0.158,0,25,"R",2,0,1,1,0,0,0,"R",1,1,0,8,55,0.058,"1","1","rep/rep/rep","0",6,1,"1/0/0",1,"1/0/1",1,1,"a_early","a_early","a_early1"
"152","01",1,"forced",6,56,"learn",7,3,0,1,0.9,0.912,0,18,"R",2,0,0,1,1,1,1,"L",2,0,1,7,56,0.012,"9","7","sw/sw/sw","6",8,1,"0/1/0",1,"0/1/1",1,1,"c_late","c_late","c_late1"
"153","01",1,"forced",6,57,"learn",3,4,0,0,0.6,0.744,0,18,"L",2,1,0,1,0,0,1,"L",2,1,1,3,57,0.144,"7","5","rep/rep/sw","2",7,3,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid2"
"154","01",1,"forced",6,58,"learn",5,5,1,1,1.2,1.112,0,18,"R",1,1,1,1,1,1,1,"R",1,1,1,5,58,-0.0879999999999999,"11","10","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"155","01",1,"forced",6,59,"learn",2,2,1,1,0.8,0.75,0,16,"L",1,1,0,1,1,0,1,"L",1,1,1,2,59,-0.05,"7","6","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"156","01",1,"forced",6,60,"learn",2,4,0,1,0.2,0.166,0,17,"L",1,0,0,0,0,1,1,"L",2,1,0,2,60,-0.034,"1","1","rep/sw/sw","4",2,0,"1/0/0",1,"1/0/1",1,1,"a_early","a_early","a_early1"
"157","01",1,"forced",6,61,"learn",3,3,1,1,0.9,0.816,0,19,"L",2,0,1,1,0,0,1,"L",2,1,1,3,61,-0.0840000000000001,"8","7","rep/rep/sw","2",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"158","01",1,"forced",6,62,"learn",3,3,1,1,0.4,0.373,0,20,"L",2,0,0,0,0,0,0,"L",2,1,1,3,62,-0.027,"2","3","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1,"a_early","a_early",NA
"159","01",1,"forced",6,63,"learn",8,8,1,1,0.4,0.474,0,26,"R",2,1,0,1,1,0,1,"R",2,1,1,8,63,0.074,"3","3","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"160","01",1,"forced",6,64,"learn",1,1,1,0,0.7,0.595,0,23,"L",1,1,1,1,1,1,1,"L",1,1,1,1,64,-0.105,"5","5","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"161","01",1,"forced",6,65,"learn",2,2,1,1,0.5,0.457,0,18,"L",1,0,0,1,0,0,1,"L",1,1,1,2,65,-0.043,"2","4","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"162","01",1,"forced",6,66,"learn",7,7,1,1,1.2,1.131,0,19,"R",2,1,1,1,1,1,1,"R",2,1,1,7,66,-0.069,"11","10","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"163","01",1,"forced",6,67,"learn",2,2,1,0,0.4,0.531,0,19,"L",1,1,1,1,1,1,1,"L",1,1,1,2,67,0.131,"4","3","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"164","01",1,"forced",6,68,"learn",8,8,1,0,0.4,0.521,0,27,"R",2,1,1,1,1,1,1,"R",2,1,1,8,68,0.121,"3","3","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"165","01",1,"forced",6,69,"learn",6,6,1,0,0.6,0.467,0,18,"R",1,0,1,1,0,1,1,"R",1,1,1,6,69,-0.133,"3","5","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"166","01",1,"forced",6,70,"learn",4,4,1,1,0.6,0.629,0,22,"L",2,1,1,1,1,1,1,"L",2,1,1,4,70,0.029,"5","5","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"167","01",1,"forced",6,71,"learn",5,5,1,1,0.5,0.53,0,19,"R",1,1,1,1,1,1,1,"R",1,1,1,5,71,0.03,"4","4","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"168","01",1,"forced",6,72,"learn",2,2,1,1,0.5,0.465,0,20,"L",1,1,0,1,1,0,1,"L",1,1,1,2,72,-0.035,"3","4","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"169","01",1,"forced",6,73,"learn",2,2,1,1,0.4,0.381,0,21,"L",1,0,0,0,0,0,0,"L",1,1,1,2,73,-0.019,"2","3","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1,"a_early","a_early",NA
"170","01",1,"forced",6,74,"learn",1,1,1,1,0.6,0.547,0,24,"L",1,0,0,1,0,0,1,"L",1,1,1,1,74,-0.0529999999999999,"4","5","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"171","01",1,"forced",6,75,"learn",7,2,0,1,0.6,0.518,0,20,"R",2,1,1,1,0,0,1,"L",1,0,0,7,75,-0.082,"3","5","rep/rep/sw","2",1,2,"0/0/0",0,"0/0/0",1,1,"b_mid","b_mid","b_mid1"
"172","01",1,"forced",6,76,"learn",2,2,1,1,1.1,1.019,0,22,"L",1,1,1,1,0,0,0,"L",1,1,1,2,76,-0.0810000000000002,"10","9","rep/rep/rep","0",7,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"173","01",1,"forced",6,77,"learn",4,4,1,1,0.6,0.561,0,23,"L",2,0,1,1,0,1,1,"L",2,1,1,4,77,-0.0389999999999999,"4","5","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"174","01",1,"forced",6,78,"learn",5,5,1,1,0.9,0.806,0,20,"R",1,1,1,1,1,1,1,"R",1,1,1,5,78,-0.094,"8","7","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"175","01",1,"forced",6,79,"learn",1,1,1,1,0.8,0.706,0,25,"L",1,1,0,1,1,0,1,"L",1,1,1,1,79,-0.0940000000000001,"7","6","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"176","01",1,"forced",6,80,"learn",1,1,1,1,0.5,0.416,0,26,"L",1,0,0,0,0,0,0,"L",1,1,1,1,80,-0.084,"2","4","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"177","01",1,"forced",6,81,"learn",2,2,1,1,1,0.933,0,23,"L",1,0,0,1,0,0,1,"L",1,1,1,2,81,-0.0669999999999999,"9","8","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"178","01",1,"forced",6,82,"learn",6,6,1,1,0.7,0.63,0,19,"R",1,1,0,1,1,0,1,"R",1,1,1,6,82,-0.07,"5","5","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"179","01",1,"forced",6,83,"learn",6,6,1,1,0.1,0.181,0,20,"R",1,0,0,0,0,0,0,"R",1,1,1,6,83,0.081,"1","1","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1,"a_early","a_early","a_early1"
"180","01",1,"forced",6,84,"learn",7,7,1,0,1.2,1.075,0,21,"R",2,0,1,1,0,1,1,"R",2,1,1,7,84,-0.125,"11","10","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"181","01",1,"forced",6,85,"learn",1,1,1,1,1,0.926,0,27,"L",1,1,1,1,1,1,1,"L",1,1,1,1,85,-0.074,"9","8","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"182","01",1,"forced",6,86,"learn",8,8,1,1,0.4,0.494,0,28,"R",2,1,1,1,1,1,1,"R",2,1,1,8,86,0.094,"3","3","sw/sw/sw","6",1,1,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"183","01",1,"forced",6,87,"learn",7,6,0,1,0.5,0.542,0,22,"R",2,0,0,1,0,1,1,"R",1,1,0,7,87,0.042,"4","4","rep/sw/sw","4",8,1,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid1"
"184","01",1,"forced",6,88,"learn",5,5,1,1,1.2,1.107,0,21,"R",1,0,1,1,0,0,1,"R",1,1,1,5,88,-0.093,"11","10","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"185","01",1,"forced",6,89,"learn",5,5,1,1,0.2,0.171,0,22,"R",1,0,0,0,0,0,0,"R",1,1,1,5,89,-0.029,"1","1","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1,"a_early","a_early","a_early1"
"186","01",1,"forced",6,90,"learn",6,6,1,1,0.7,0.62,0,21,"R",1,0,0,1,0,0,1,"R",1,1,1,6,90,-0.08,"5","5","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"187","01",1,"forced",6,91,"learn",6,6,1,0,0.6,0.455,0,22,"R",1,0,0,0,0,0,0,"R",1,1,1,6,91,-0.145,"2","5","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"188","01",1,"forced",6,92,"learn",8,8,1,1,1.2,1.09,0,29,"R",2,0,1,1,0,1,1,"R",2,1,1,8,92,-0.11,"11","10","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"189","01",1,"forced",6,93,"learn",6,8,0,1,0.2,0.174,0,23,"R",1,0,1,1,0,0,0,"R",2,1,0,6,93,-0.026,"1","1","rep/rep/rep","0",8,1,"1/0/0",1,"1/0/1",1,1,"a_early","a_early","a_early1"
"190","01",1,"forced",6,94,"learn",8,8,1,0,0.9,0.783,0,30,"R",2,0,1,1,0,0,0,"R",2,1,1,8,94,-0.117,"8","7","rep/rep/rep","0",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"191","01",1,"forced",6,95,"learn",6,6,1,1,0.4,0.37,0,24,"R",1,0,1,1,0,1,1,"R",1,1,1,6,95,-0.03,"2","3","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1,"a_early","a_early",NA
"192","01",1,"forced",6,96,"learn",3,3,1,0,0.4,0.505,0,21,"L",2,1,1,1,1,1,1,"L",2,1,1,3,96,0.105,"3","3","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"193","01",1,"forced",7,1,"learn",6,6,1,1,0.6,0.523,0,25,"R",1,NA,NA,NA,NA,NA,NA,"R",1,1,1,6,1,-0.077,"4","5",NA,NA,3,NA,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"194","01",1,"forced",7,2,"learn",6,6,1,1,0.5,0.416,0,26,"R",1,0,0,0,0,0,0,"R",1,1,1,6,2,-0.084,"2","4","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"195","01",1,"forced",7,3,"learn",4,7,0,1,0.2,0.167,0,24,"L",2,1,1,1,0,1,1,"R",2,0,1,4,3,-0.033,"1","1","rep/sw/sw","4",6,2,"0/1/0",0,"0/1/0",1,1,"a_early","a_early","a_early1"
"196","01",1,"forced",7,4,"learn",8,4,0,1,0.2,0.149,0,31,"R",2,1,0,1,1,0,1,"L",2,0,1,8,4,-0.051,"1","1","sw/rep/sw","6",4,3,"0/1/0",1,"0/1/1",1,1,"a_early","a_early","a_early1"
"197","01",1,"forced",7,5,"learn",2,3,0,0,0.6,0.745,0,24,"L",1,1,1,1,0,0,1,"L",2,1,0,2,5,0.145,"7","5","rep/rep/sw","2",8,2,"1/0/0",0,"1/0/0",1,1,"b_mid","b_mid","b_mid2"
"198","01",1,"forced",7,6,"learn",4,4,1,0,0.7,0.58,0,25,"L",2,0,1,1,0,0,1,"L",2,1,1,4,6,-0.12,"5","5","rep/rep/sw","2",2,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"199","01",1,"forced",7,7,"learn",4,4,1,1,0.3,0.336,0,26,"L",2,0,0,0,0,0,0,"L",2,1,1,4,7,0.036,"1","2","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1,"a_early","a_early",NA
"200","01",1,"forced",7,8,"learn",2,2,1,1,0.6,0.526,0,25,"L",1,0,1,1,0,1,1,"L",1,1,1,2,8,-0.074,"4","5","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"201","01",1,"forced",7,9,"learn",2,2,1,0,0.7,0.596,0,26,"L",1,0,0,0,0,0,0,"L",1,1,1,2,9,-0.104,"5","5","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"202","01",1,"forced",7,10,"learn",4,4,1,0,1.1,0.962,0,27,"L",2,0,1,1,0,1,1,"L",2,1,1,4,10,-0.138,"10","9","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"203","01",1,"forced",7,11,"learn",8,7,0,0,0.3,0.41,0,32,"R",2,1,0,1,1,0,1,"R",2,1,1,8,11,0.11,"2","2","sw/rep/sw","6",4,3,"1/1/0",0,"1/1/0",1,1,"b_mid","a_early",NA
"204","01",1,"forced",7,12,"learn",7,2,0,1,1.2,1.161,0,23,"R",2,0,0,1,1,1,1,"L",1,0,0,7,12,-0.0389999999999999,"12","10","sw/sw/sw","6",8,1,"0/0/0",0,"0/0/0",1,1,"c_late","c_late","c_late2"
"205","01",1,"forced",7,13,"learn",8,6,0,0,0.5,0.781,0,33,"R",2,0,0,1,1,0,1,"R",1,1,0,8,13,0.281,"7","4","sw/rep/sw","6",7,1,"1/0/0",1,"1/0/1",1,NA,"b_mid","b_mid","b_mid2"
"206","01",1,"forced",7,14,"learn",6,6,1,0,0.9,0.74,0,27,"R",1,0,1,1,0,0,0,"R",1,1,1,6,14,-0.16,"7","7","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"207","01",1,"forced",7,15,"learn",2,6,0,0,0.1,0.208,0,27,"L",1,1,0,1,0,0,0,"R",1,0,1,2,15,0.108,"1","1","rep/rep/rep","0",6,3,"0/1/0",1,"0/1/1",1,1,"a_early","a_early","a_early1"
"208","01",1,"forced",7,16,"learn",7,2,0,1,0.8,0.864,0,24,"R",2,1,1,1,1,0,1,"L",1,0,0,7,16,0.0639999999999999,"9","6","sw/rep/sw","6",2,1,"0/0/0",0,"0/0/0",1,1,"c_late","b_mid","b_mid2"
"209","01",1,"forced",7,17,"learn",7,7,1,0,0.1,0.217,0,25,"R",2,0,0,0,1,1,1,"R",2,1,1,7,17,0.117,"1","1","sw/sw/sw","6",7,0,"1/1/1",1,"1/1/1",1,1,"a_early","a_early","a_early1"
"210","01",1,"forced",7,18,"learn",1,1,1,0,0.9,0.789,0,28,"L",1,1,1,1,1,1,1,"L",1,1,1,1,18,-0.111,"8","7","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
